Average Error    Accuracy
8.872556465212256    89.16358717952866
11.738207189987104    79.30357388849241
14.701147232618597    47.203075460901786
5.17329541945623    76.05905981537481
4.820575033573226    75.52569236936448
19.310336088089063    43.763612695697795
3.710040623943011    89.8438736935286
28.12542170286178    55.822510731029254
21.882803482003506    49.645758656752314
0.612425546989673    25.405949923574532
263.98087439851633    6.37544829802886
6.821856467881136    95.37593126039404
23.759009230054083    60.85611912500336
0.8777424493908054    78.61431688070297
5.132200334790267    26.688463847260913
3.184721206107901    70.58215516430515
34.450178179476    45.33981205165893
16.435598451315954    54.82835262495759
0.0    0.0
27.420580097370678    70.47196280204055
3.5935385510739355    90.33919121167673
3.5400626328256393    37.2517276247926
8.581249740388659    76.14161672548356
128.77922845714625    8.248607964035756
21.235673435032368    12.439891602899104
4.544890084717836    10.451339558298699
7.4672488702668085    73.3659985927124
3.6387588350723186    21.380731937329095
12.94666747169362    38.0286883133761
3.969748737083541    67.8465035220193
247.25096356372043    3.955629617888646
3.7214079650843312    37.41853601621845
16.99146929010749    67.9063682370149
90.8831367062198    13.614061728706023
7.0722990669310075    84.83537885561732
10.41356585591307    26.434634793351186
9.4410816454846    43.98410189271248
56.37081881033049    28.855825869488385
34.04389952619871    92.8168128309623
3.2066385468675027    38.39508776788953
12.826815464585604    66.07756796587415
55.50256155762406    22.692743428625228
2.965963029199176    33.67054019265906
1.786779452115297    73.51159644535508
5.252026871312409    43.38476677710413
12.973276033169693    68.43118646071335
0.0    0.0
0.0    0.0
3.873435076740053    96.32897013559031
48.94983191953766    29.426728712547963
13.180881975425615    38.61310007602993
20.59047833830118    62.56739584016739
9.830965854537986    33.863723200388215
18.509811990790894    76.44502648884189
30.79790986908807    89.84397961242092
17.33034567700492    84.9187343678576
6.57528950051508    39.71682251141736
347.6065843450681    1.0636865272488252
3.9327051800986133    87.8110225384052
31.85241719086965    91.83932013690152
18.29867117210395    24.800056330345583
14.309505191942057    92.42625782812851
11.49592951933543    89.16908306918971
6.467117162214385    70.13362290023208
5.913299990973125    87.94894327362589
6.159154835674497    60.67005566739445
21.105571937229897    69.80641394406675
61.12347372890346    14.709228386325938
15.332715498076546    74.17411286673376
5.909905703738332    76.3375352068645
0.0    0.0
11.933828629139398    31.73320701343586
21.43420053190655    39.354238000511614
21.503779179520077    58.78967342360826
7.177006312335532    25.933483562212768
6.761247572799524    89.46773683084994
6.407436353464922    47.40347247701411
9.531448274436922    42.86239797444823
23.963507354259484    37.24145277117403
25.840675446722244    87.99871221077092
3.3145895411467388    89.89410430357347
20.909333962533214    82.44682115260662
0.0    0.0
6.87787742747201    76.556663867197
16.81214081413216    39.00335547160957
1.6960822140228828    91.13465586016254
