listing_id,host_id,number_of_reviews
176135,842125,26
176653,844862,28
177421,848748,5
177540,792601,19
177606,849492,55
177709,823392,25
179214,857977,27
179428,859218,42
179670,21475,70
179925,861848,5
180507,864735,18
180653,865451,48
180792,864735,20
180822,257885,145
181522,870122,9
181972,872121,64
182062,872612,16
182069,39260,53
182095,872805,53
182177,873273,215
182225,873491,0
182649,876054,158
182727,750992,23
185266,889106,6
185406,889833,5
185478,889963,103
186871,367494,10
187566,279078,117
187611,818487,1
187671,903140,5
187979,160101,88
187986,904833,2
188087,905708,67
188146,906200,1
188661,909146,55
188674,909234,62
188803,67778,1
189181,912541,1
189732,489400,126
189787,915640,64
190267,918866,32
190735,921500,48
190968,922922,17
190974,874471,126
191075,923915,57
191852,156450,212
193105,936114,35
193240,936991,26
193333,302936,49
193393,938056,85
193853,48599,22
194154,936830,35
195027,947654,10
195089,948075,128
195123,940724,183
195233,949221,13
195240,949221,26
195578,304493,28
195966,953370,1
195971,953279,63
195989,611716,141
196010,953565,15
196100,954367,43
197155,960836,92
197389,962093,12
197753,964482,223
197903,859218,55
197942,289135,156
197948,965458,139
198478,968805,27
198629,969709,7
198786,970385,220
199195,971075,40
199312,973438,185
199492,948338,12
199693,194917,32
200059,7098,5
200333,593927,0
200645,933378,0
200955,568325,23
201173,983745,24
201992,988350,76
202273,918087,72
202716,975030,88
203901,1000477,8
203907,66087,15
204598,1004823,147
204833,903686,8
204959,464506,117
205043,1007558,159
205485,1010242,88
205735,1011426,34
205867,1012691,64
206071,12221,174
206316,1014639,0
206518,1015810,6
206772,1017473,14
206957,1018472,128
207049,686813,47
207249,975030,23
207250,975030,3
208095,1024158,44
208148,1024355,14
209310,1031148,158
210531,1038197,39
211078,306739,206
211974,272730,26
212109,666271,4
212178,1094178,140
212199,1094311,44
214325,783956,108
214474,1098087,18
214917,1109658,1
215172,5926,51
215560,1112560,131
215746,1113737,12
215784,864735,21
216015,1115218,195
216080,17571,51
216563,1117798,1
217660,1124428,27
217890,1126015,16
218224,1120280,11
218383,1124447,117
218505,1129914,10
218793,1125481,9
219066,447754,17
219922,1139574,23
220351,921500,92
220413,1142444,100
220563,918087,59
220739,1144721,50
220946,1144415,101
221043,846050,0
221618,4887492,78
222054,22486,15
222304,1153993,24
222913,1157620,160
223597,22486,8
223926,1161201,141
223930,1164642,12
224510,991380,16
225306,1112560,87
225887,663879,113
225926,1177497,96
225976,1177947,57
226021,815977,38
226700,562166,9
227715,209460,148
228277,1190906,28
228317,1191142,60
228496,1192424,7
228517,1192610,47
228888,1194620,209
229212,1196848,108
229302,595176,34
229367,1097545,200
229874,507304,1
229965,709334,48
230321,1203500,23
230854,12221,164
230877,292204,106
230956,1207399,109
231145,1208630,84
231154,27848,28
231194,1204785,224
231414,1184442,1
232612,1217241,217
232618,763420,56
232624,1190906,0
233189,1220414,73
233638,1012895,16
233662,1223568,41
234034,16179,31
234184,902054,54
234330,148014,53
234730,1217923,1
235281,1232627,19
235515,1234135,43
235552,1234405,33
235575,1234465,22
235651,83257,64
235876,299868,120
235951,1236070,88
236267,1238698,25
236671,1240820,70
236788,4166168,33
236806,1151987,0
236949,1242439,221
237127,1146958,91
237162,1234135,46
237734,1246286,52
238085,263500,58
238119,55469,3
238208,1249144,41
239410,25781,9
239506,1255654,13
239733,1256874,39
239740,255748,68
239883,136962,94
239899,1258363,2
240709,136962,9
240800,1263176,82
241021,1264543,7
241159,1264655,2
241538,1267021,17
241588,1267556,5
242479,1272625,33
242532,1177497,69
242643,1273825,13
243229,1276497,5
243352,1277176,126
243708,288711,165
244235,1281255,31
244547,637451,104
245504,714200,173
245544,1260921,54
245574,1288460,134
245607,825022,18
246030,637451,76
246134,283604,5
246351,1292250,5
246896,1217923,6
246916,3647,35
246938,936630,167
246952,1217923,0
247000,1217923,2
247562,1234135,17
247756,1298483,2
247778,169926,10
248029,1300049,17
248713,1303029,26
248865,417504,17
248871,605463,85
248966,1304390,42
249414,1306587,6
249704,966806,14
249867,758441,6
250259,1311398,7
250323,1311870,49
250536,1313306,10
250801,1314834,81
250973,1315549,53
251262,1278802,153
251277,1317343,85
251314,421630,15
252076,297769,119
252607,1325961,43
252740,1326955,20
252865,194457,4
253332,552343,9
253466,417504,14
253471,417504,10
253475,417504,26
253590,1331850,5
253623,1332108,64
253800,417504,12
253803,417504,14
253806,417504,21
253811,417504,8
253815,417504,10
253828,417504,6
253839,417504,3
253842,417504,5
253846,417504,4
253956,1333852,53
253979,1333973,0
254131,1267021,54
254168,417504,6
254790,302936,33
255024,1340007,105
255346,454593,14
255476,1302029,12
255601,1343630,131
255650,1343863,17
255672,146167,41
255957,506779,17
255996,1345745,5
256049,1177497,8
256078,1346437,9
256153,1347037,70
256328,1347034,1
256369,1348494,162
256506,315401,71
257097,315401,15
257568,1123923,52
257787,1356046,185
257802,1356706,0
258284,1358312,163
258397,1354758,75
258412,1358840,99
258686,1233267,20
258690,1359611,10
258740,1360043,103
258774,1359970,47
258814,1360312,11
258838,1360198,9
258865,608908,41
259438,1349430,102
259887,275582,10
259946,1360198,4
260451,52335,3
260618,1367316,55
260672,1360296,33
260765,480943,187
260980,290157,64
261259,1370358,11
261344,568103,40
261674,1372786,20
262343,1376385,49
262405,1376778,24
262478,535128,0
262583,605463,102
263005,1380060,85
263047,1380280,3
263251,1381258,5
263502,1382749,24
263776,1384111,56
263814,1384254,41
264323,305972,149
265036,21188,3
265064,1123923,17
265115,1317446,29
265145,1390947,8
265194,1391186,33
265506,1392440,11
266351,1396546,2
266437,1397061,0
266449,1397115,47
266753,519554,79
266756,1398809,88
266964,1399910,31
267294,1401556,33
267435,1402454,8
267561,1403098,9
267652,164675,4
267708,661399,3
268281,770472,13
268392,1406773,28
268439,1407104,41
268481,1380703,1
268549,1378790,95
268868,1408733,39
269208,1409438,11
269337,1411028,20
269889,1413098,177
270139,1093220,13
270231,1366310,217
270345,1415590,15
270568,1416327,114
271043,1418626,47
271083,1217923,82
271128,1417166,4
271130,1417166,32
271279,1419809,75
271694,1387370,19
271954,1423798,142
272026,1423613,13
272044,1195295,43
272063,1423853,1
272146,200782,0
272706,1402817,7
272738,1427381,30
273190,605463,24
273228,570464,30
273256,1429642,0
273895,54622,2
274062,1433395,24
274085,1433442,99
274329,1434654,67
274743,1436404,1
275271,1438929,115
275443,1437861,4
275976,1417757,128
276058,1442555,82
276120,970385,212
276317,130901,51
276370,956914,39
276482,305972,114
276491,1444522,4
276994,1446764,0
277207,1447684,14
277370,1448432,32
277372,793765,13
277703,1449858,18
278090,1451723,182
278113,1451850,4
278151,764836,47
278197,1242797,107
278631,1132207,7
278876,368528,1
278879,1454852,4
279093,1455825,1
279456,287705,4
279816,537478,97
279857,1420300,68
279969,240427,24
280046,87773,1
280393,961316,11
281192,34128,24
281220,1466011,30
281308,1331832,25
281521,70614,1
281703,1468376,2
281851,1469036,39
282856,1473702,18
282863,322934,42
282977,1474071,191
283072,1474637,0
283090,511175,18
283184,1427381,0
283194,1474539,45
283377,1475586,112
283550,1476954,3
284208,1366270,17
284855,1482460,66
284866,1483022,78
285442,1475866,1
285492,1486034,58
285515,1486107,19
285716,1487126,5
285853,130918,49
286641,969259,25
286662,1491538,146
286838,1492339,101
287272,433917,37
287335,1494799,69
287408,1495090,55
287417,1495196,28
287421,1495141,102
287492,1495551,6
287814,1496592,115
287845,1496847,68
287847,16851,21
288043,1497569,33
288224,1498567,15
288726,107853,38
289020,347036,14
289037,632334,13
289288,1502469,101
289665,1503831,157
289703,815741,8
289958,1454655,5
289995,1505217,32
290058,1505529,8
290123,639526,1
290193,753766,9
290457,207124,27
290974,1448047,26
291649,887175,19
291714,1321504,34
291728,1457410,16
291764,302936,41
291812,1509416,1
292047,1490696,137
292121,169927,2
292266,1513294,8
292361,1507565,13
292637,1021834,0
292800,1515730,112
292927,1516252,0
292954,103773,35
292973,1516439,114
293004,910719,0
293743,1519306,29
294227,417504,23
294239,1521432,7
294242,417504,39
294250,45682,66
294259,417504,30
294263,417504,39
294280,417504,11
294353,430188,39
294457,592967,17
294490,417504,21
294648,491079,52
294717,1523610,17
295231,1387286,1
295998,568585,25
296345,496164,62
296361,1528912,45
296658,1530106,0
296717,1530310,15
296844,839679,24
297611,997124,0
297698,891184,126
297938,1535997,48
297962,1535987,1
298073,1536533,23
298759,1539749,13
298782,1539749,28
298788,1459446,12
298854,1412944,0
299062,236421,0
299078,787261,128
299531,1220404,57
299699,1557998,4
299778,1544804,7
300140,1546306,216
300976,1550389,5
301034,1550578,16
301372,1294674,4
302017,1555696,6
302057,1555897,138
302649,1558260,1
303462,1562045,0
303725,1563313,37
303851,1564033,37
304799,185753,7
305211,1570170,170
305554,1571722,58
305670,1572332,56
306190,592967,15
306251,1574968,0
306799,1577961,100
306919,537478,7
308148,1585303,0
308241,1585641,38
309342,1586945,14
310220,1590548,38
310272,1390555,40
310325,745069,23
310338,745069,28
310524,1597481,2
311343,1601664,171
311356,142147,65
311965,1270766,231
312429,1606222,43
314442,1615849,0
314982,1617817,107
315421,1620108,12
317662,1630715,45
317838,1631400,52
317905,1631733,31
317938,25551,32
318021,1632149,31
318187,1633100,17
319724,1639120,151
319798,9647066,55
319844,1639884,18
320489,1642126,92
320700,1643166,65
320876,516347,146
320877,1366194,26
320900,836488,189
321014,1644452,16
321136,1644999,13
322037,1649300,124
322604,1651591,98
322923,693043,21
322974,1610852,76
323059,496863,79
323453,1118296,41
323706,6064192,58
324115,1639120,160
324517,1660724,60
324800,1661965,21
325429,92788,75
325710,1665922,0
326832,668564,17
326908,1288422,157
327521,82896,1
328040,1676487,5
328744,890215,10
328872,1597141,0
329064,1680375,9
329310,1681546,9
329385,312288,14
331854,322641,49
331986,1692672,26
332208,33188,0
332525,1694546,12
332740,1695873,52
333175,1567587,165
333189,1697784,30
333323,1698391,53
333778,1700398,11
334781,547177,3
335797,1709216,49
335819,1709216,37
335820,1709216,60
336085,1710697,9
336220,1711529,149
337468,1714149,17
337708,1404534,51
337922,1715879,11
339142,539783,12
339386,1723109,10
339456,1723485,4
340082,2648270,6
341314,1731414,0
341525,1732559,21
341982,483013,36
342264,1736835,62
342337,1737256,30
342965,1740233,22
342995,1740216,40
343276,1732559,63
343971,10609846,51
344019,1746209,7
344068,1745312,0
346248,1755339,7
346260,1755397,19
346527,1331566,27
346579,1757016,2
346805,562614,53
347865,251176,214
348753,250580,140
349841,202507,0
350525,74777,42
351530,1747222,5
351859,417652,46
352651,1785800,9
352938,1333852,30
352941,592967,19
352976,592967,17
352990,592967,22
353317,314377,82
353801,354996,41
354514,1229641,94
355106,1797859,14
356723,1805539,115
356729,954367,15
357157,1807572,33
357224,1807848,0
358565,1814949,173
359982,1631288,8
360400,1386983,153
361023,1824972,6
362139,1828524,1
363320,390251,4
363673,256239,0
363950,1834568,1
364275,1840564,143
364785,1842714,15
365227,1476531,84
365439,959239,26
367810,1728785,2
369409,1190019,211
369411,179679,191
369567,1863447,50
369831,1864198,218
371138,1869567,5
371835,1872543,10
373618,1879389,43
374548,1884204,195
375249,1887999,66
375362,1768197,6
377217,1895957,21
378460,1900800,11
378790,1902403,4
378852,1902623,60
379326,47691,111
380416,438133,9
380730,1317588,2
380923,1910620,0
382523,732535,9
382524,732535,10
384379,828428,7
385190,1928213,15
385657,1930204,2
385824,1931205,16
385853,2758,66
386507,1934317,5
386555,773928,2
386744,1935291,73
386799,1935605,116
387377,390251,52
387666,1939728,0
387735,1146958,95
389482,1947974,58
391955,1960189,35
392794,1964342,69
393016,1303029,102
393094,1965972,23
393479,1967809,18
393682,1968502,56
393868,1969093,10
394111,1947974,16
394235,1970839,0
394474,1148395,284
395613,1831135,31
396636,1981742,25
397034,70234,25
397297,1982209,93
397420,1985717,5
398281,325790,29
398283,1989327,5
398682,181376,165
398850,434632,47
399640,1994871,33
399946,1996265,47
400039,1488809,53
401039,2001830,103
401579,462379,76
401836,2005740,9
402037,2006712,0
402273,2008053,113
403056,2010724,47
403264,1386983,101
404502,242506,198
404923,2017752,180
405025,2018042,24
405408,2020431,100
406056,814964,57
406926,2027134,64
406992,1952186,7
407469,2015914,102
408099,2032340,12
408133,2010787,48
408491,2034361,0
408983,520189,60
409262,1621363,18
409293,2010724,58
409666,405225,8
409734,2039658,22
411336,2047776,139
411525,1697784,60
411918,2050338,88
412061,2051075,48
412092,2051184,64
412180,2051961,6
413282,757243,12
413504,1286417,101
413528,2057386,3
413567,1559494,44
413815,2058754,88
414553,2061609,14
414801,319077,41
415304,2050328,1
416075,2068608,5
416108,2069207,8
416426,970385,17
416557,2714164,29
417685,119588,59
417935,2077230,5
418846,2083000,3
419281,2057949,3
419373,2085639,137
419792,2087636,0
420001,1096918,30
421539,1008997,27
422318,29762,132
422414,29762,104
423015,1530310,20
423818,2107234,75
424192,2108853,18
424298,2109258,20
424767,2103888,138
424889,2076827,5
425784,2116807,6
426008,2117887,24
426336,764790,4
426475,29762,141
428140,24375,0
428180,29762,160
428226,2128778,44
429504,2134900,0
430427,820046,13
430665,2141109,8
431865,361855,11
432090,2148881,69
432950,2151706,139
433218,644941,28
433414,287733,71
433611,29762,125
433914,1906804,32
434792,2117078,67
435774,2164138,31
435776,2164452,0
435946,2165711,67
436510,2168251,5
436619,2168468,37
436916,2169825,7
437352,290662,12
437906,2175110,4
438513,2177462,59
438796,2179603,96
439750,1566042,9
440173,2186881,2
441760,2195090,2
441860,2195782,162
442633,2199671,58
442636,1655939,188
442649,793225,7
443646,2204078,29
444171,2206506,7
444430,420542,18
444576,2008053,29
445377,2212215,79
445437,2212783,21
447766,1109143,1
447840,242506,5
448048,1267021,27
448049,1267021,53
448603,2227711,55
448936,1964342,43
449034,124357,137
449130,2229582,3
449660,2233165,72
449680,1812871,57
449764,2156913,28
450009,2219255,77
450011,2235105,18
450440,1277004,9
450577,2237267,59
450578,9647066,26
450699,2223977,3
450769,1617098,10
450856,1984725,16
450905,2228665,0
452068,2246071,3
452541,2248545,56
452824,2246241,0
453094,137814,262
453161,2107905,4
453255,2252261,8
454188,2256583,9
454763,2259061,7
455734,2265389,64
455801,2265770,97
455828,1831271,20
456110,2267508,23
456190,2267864,180
456280,2268393,139
456336,2265770,52
456348,1465519,16
456451,2269450,8
456457,1594083,7
456526,2270183,0
457528,2274284,46
457555,2274176,70
457829,2275829,143
458154,2268393,96
458377,346366,3
459066,2282355,18
459929,2286885,31
460036,2287727,28
460999,128890,5
461024,2291324,13
462454,2298239,2
462986,2300830,64
463042,1333948,35
464369,2307613,7
465803,2313745,2
465959,2313878,25
466277,815977,42
466402,612551,30
466457,2316542,90
467634,2321321,329
467866,2321870,154
468613,2325861,0
468646,2326121,115
470090,2332430,136
470370,2120259,60
470498,2334269,8
470709,2335775,130
471562,2334674,155
471712,1274269,51
471845,2220859,3
472052,2341078,13
472141,2308387,0
472376,1689040,10
472381,2342705,15
472546,1600988,4
473035,2345773,26
473592,2347382,100
473777,2348973,10
474090,1582115,15
474261,2351435,60
474283,950232,0
475216,2355439,17
475831,2358846,33
476899,2363997,12
476919,2135229,175
476983,277379,324
477991,2368229,4
478053,2368753,29
478385,2368133,86
478604,385367,4
478949,1130454,13
479002,1708956,5
479118,2373120,6
479127,2373120,20
479255,410018,36
479285,2374190,1
479867,2377104,243
480549,2361715,107
481022,2382189,129
481362,646201,10
481440,2384818,0
482365,914838,32
482765,2389885,47
482969,2390919,12
483485,1492619,184
483505,2393537,33
484297,2397411,6
484312,2306962,16
484600,2398606,14
484645,2398866,55
485026,2400932,17
485197,51687,5
486717,2030453,23
486902,2409790,27
486915,58745,124
487816,2413714,67
487872,1385601,1
488083,619154,28
488211,2338928,46
488249,2415620,10
488309,1874001,36
488327,2416281,34
489018,864370,40
489086,2419590,23
489365,2420670,128
489924,1027283,21
489962,2422907,123
489965,2423067,30
490011,2423401,0
490278,2424873,29
490608,2426128,87
490989,2427385,2
491123,2427868,89
491529,2429432,2
491942,1995093,24
491977,2431528,11
492785,2435392,72
492810,2435523,1
492977,2413453,1
493177,2436633,95
493611,1407251,59
494208,1448564,124
494296,2442340,0
494823,2444711,47
494937,1527535,17
495249,2446219,178
495651,2448090,70
495913,1489722,15
496095,191475,20
496166,2450665,3
497219,2455189,19
497264,2454352,54
497370,2455462,35
498052,2426779,62
498693,2461518,168
498794,2424124,2
498859,2462260,40
499092,906067,3
499778,2466572,3
500724,2470608,11
500845,1336370,112
500886,2206506,73
501082,2471671,177
501098,2472680,174
501693,1490833,185
502132,48599,60
502146,2477896,7
502309,2478675,127
502429,2100968,91
503460,2483236,10
503529,2483293,3
503722,2484383,13
503790,2484654,8
504308,2486797,128
504362,2487309,36
504394,2487319,2
504437,2356449,30
504938,1375665,63
505029,2490471,10
505231,2490915,1
505315,167417,20
505708,2492989,13
505835,1559494,50
