listing_id,host_id,number_of_reviews
92233,496667,10
92894,82930,145
93313,25183,21
93540,501527,6
94005,195137,20
94477,478395,109
94783,473113,40
95883,509918,1
96471,116599,6
96804,277595,75
97587,283395,36
98295,518931,5
98663,520279,15
98724,519554,60
99070,522065,79
99085,522164,10
100002,523218,54
100023,526172,3
100184,526653,19
100186,526805,41
100368,526105,21
100645,528570,90
101633,532039,36
101735,532726,108
102389,535206,2
102452,535621,162
102995,178043,14
103161,465278,42
103311,417504,8
103518,539626,150
103555,220001,239
103806,251176,111
105416,540526,22
105790,548817,40
106363,551055,172
106457,5926,35
106508,169683,99
106647,552679,52
106675,552875,7
106906,553964,9
107630,306739,123
107690,196764,17
107693,553878,3
107698,557641,21
108175,317547,26
108825,562861,13
109788,565905,96
109891,566105,20
110184,208982,8
110739,568568,16
110762,568645,36
110784,568788,29
110921,456875,22
111210,570108,2
111308,97476,73
112077,572466,24
112100,572527,3
112148,572698,7
112435,181376,86
112648,574489,8
113265,314582,102
113804,578238,70
113945,275582,56
114068,579064,10
114123,579495,20
114229,314941,18
114388,580566,7
114978,321390,17
115064,582906,2
115535,567187,15
115678,127772,128
115748,585166,18
115786,585329,18
115959,586098,20
116940,209460,97
117179,266310,15
117192,591925,91
117411,592967,7
117425,593115,69
117595,289974,114
118061,2248897,14
118266,597295,65
118430,585458,26
118541,598591,3
118893,508418,0
119008,312405,39
121110,608784,205
121214,370823,30
121473,599002,30
121576,610769,51
121861,611716,21
123784,617990,33
124007,180107,78
124020,132771,5
124439,620346,5
124777,621559,72
125053,622460,16
125163,622855,3
125594,308652,58
126443,627217,167
126816,620288,3
126982,629050,108
127387,23276,3
128205,634195,5
128975,256161,63
129088,425157,170
130632,472572,15
130731,643414,86
130787,643414,127
131699,597085,139
131747,647988,50
131757,648017,117
132024,649023,21
132661,651818,9
133025,653405,38
133209,654304,67
134387,659570,87
134545,141272,11
134836,661399,0
134934,652842,10
134967,661949,1
135320,663430,20
135418,562861,22
135436,562861,16
135465,663879,22
135706,665013,8
136066,666502,1
136398,453519,108
136460,668038,8
136461,601418,14
136493,663384,4
136923,669913,5
137121,669695,74
137558,235719,5
137635,672898,26
138968,650107,7
139120,156450,40
139207,679037,4
139624,680818,37
139712,332260,7
140133,622866,36
140160,145616,7
140195,683027,23
140223,322716,12
140237,668326,12
140425,683975,62
140660,684966,59
140973,686147,44
141144,686652,0
141154,686768,77
141335,687361,19
141784,455398,4
141984,630453,29
142069,277747,22
143693,696800,38
143979,697469,1
144012,276078,17
144087,616825,6
144148,299755,4
144163,700605,10
144428,700008,45
144775,692351,4
145033,328209,25
145555,704599,5
145988,548595,10
146726,709334,16
146754,709434,25
147006,710669,4
147057,710669,3
147428,712486,5
147449,607632,23
147586,709334,29
148259,716064,13
148524,717060,1
148568,717220,7
148825,718349,34
148858,689035,23
149404,57406,21
149777,716306,27
150444,169899,0
150448,724946,1
150804,726333,4
151199,722320,168
151436,663375,30
151478,216191,7
151916,731119,69
152071,731855,0
152078,731904,4
152259,256161,49
152263,732535,60
152453,282491,102
152783,733627,26
152819,132701,49
152830,735084,26
152883,735314,108
153255,172137,12
153309,475999,7
153338,607632,104
153388,737498,1
153405,737585,56
153780,739499,95
153792,739544,35
153877,739976,74
153996,241184,12
155158,671139,65
155296,656841,14
155873,749527,3
155958,749921,9
156385,751812,17
157189,574489,61
157442,131005,10
158047,758655,27
158176,573065,23
158901,322716,10
158913,762563,4
158955,465589,164
159380,764836,34
159749,54275,22
159815,54275,9
160039,130351,4
160994,770831,60
161996,1856604,83
162508,776645,2
162620,777017,42
163627,242506,110
163716,739544,39
163814,627217,127
163836,32169,45
165080,787273,4
165254,18374,74
165461,867225,38
165653,789673,41
165795,790401,9
165824,733894,20
165919,790972,37
165960,289083,84
166006,791287,77
166172,792159,28
166279,792601,21
166541,793620,18
167392,797507,2
167482,789257,72
168042,800764,1
168084,800982,20
168123,720558,51
168497,803084,29
168546,803086,9
168810,747698,11
169063,498638,17
169152,806112,35
169464,806774,35
169479,807613,17
169480,608699,115
169560,808131,8
169985,810027,1
170112,810805,2
170215,781504,19
170286,67168,81
170847,814964,23
171256,817033,13
171260,396443,3
171562,60923,10
171647,535621,9
171776,803086,15
171811,281138,12
172148,755974,3
172165,820743,11
172428,822720,0
172445,602224,39
172499,823006,6
172675,58702,100
172700,302772,2
172870,781647,30
173072,826192,0
173151,826459,121
173362,827749,54
173733,737845,104
173742,829652,57
173818,830120,4
174571,834052,1
174779,835110,8
174803,159703,68
175069,667770,127
175902,840855,0
176129,842082,49
176135,842125,21
176962,846309,11
177421,848748,5
177540,792601,17
177606,849492,36
178699,855292,52
178744,733817,39
179214,857977,22
179226,858034,12
179385,858941,16
179428,859218,29
179670,21475,53
179925,861848,3
180015,862163,14
180053,862402,16
180094,862625,2
180507,864735,14
180653,865451,33
180772,866016,65
180792,864735,17
180822,257885,76
180945,866841,46
181324,869070,33
181410,633540,61
181488,869880,14
181522,870122,6
181908,871727,27
181972,872121,13
182069,39260,20
182095,872805,34
182177,873273,124
182419,705130,19
182649,876054,90
182721,739073,10
182727,750992,12
183291,878948,1
183609,690190,19
183691,658618,104
184189,883597,14
184554,877452,11
184557,885329,11
184780,823006,1
185266,889106,3
185698,891625,125
186220,612955,8
186305,895095,25
186730,897584,13
186871,367494,10
187167,900286,16
187566,279078,88
187956,904944,75
187979,160101,41
188087,905708,40
188142,906163,9
188146,906200,0
188206,62345,9
188622,908893,0
188661,909146,42
188674,909234,26
188803,67778,0
189135,179020,54
189547,740656,54
189732,489400,77
189737,915496,8
189787,915640,43
190105,915487,28
190161,916998,13
190256,918718,19
190717,921423,6
190735,921500,43
190968,922922,4
190974,874471,64
191075,923915,31
191156,923788,12
191185,57574,8
191372,925705,3
191388,925153,9
191597,436642,9
191610,927028,43
191852,156450,140
192349,927801,109
192421,518931,30
193105,936114,21
193240,936991,26
193333,302936,41
193926,941249,8
194236,918508,18
194691,945624,26
195027,947654,5
195089,948075,53
195123,940724,131
195846,952657,86
195971,953279,26
195989,611716,85
196010,953565,14
196100,954367,36
196983,960013,62
197155,960836,50
197389,962093,8
197753,964482,107
197903,859218,36
197931,965453,69
197942,289135,117
197948,965458,77
198051,459409,33
198176,967133,0
198478,968805,4
198482,968771,7
198786,970385,121
199137,972598,25
199194,972866,8
199195,971075,25
199312,973438,100
199693,194917,20
199733,241559,79
200333,593927,0
200526,980629,48
200955,568325,17
201187,138069,44
201987,361812,11
201992,988350,29
202273,918087,31
202716,975030,63
203887,1000354,11
203901,1000477,5
203907,66087,9
203979,1000639,71
204065,51038,34
204598,1004823,59
204833,903686,7
204959,464506,54
205284,295239,7
205485,1010242,67
205735,1011426,13
205867,1012691,33
205968,1013131,62
206071,12221,94
206734,972866,11
206772,1017473,6
207049,686813,38
207249,975030,20
208095,1024158,24
208148,1024355,10
208191,737585,49
208499,992343,73
209232,1030859,11
209287,63394,27
209310,1031148,69
209368,972866,2
209378,1031673,81
209804,33279,36
211078,306739,123
211093,1089580,10
211152,405467,14
211822,1006421,62
211974,272730,19
212143,972866,4
212178,1094178,93
212544,1096084,7
212848,1097545,117
213330,800223,1
213438,1100659,140
213591,377432,80
213714,527802,114
213841,1039149,47
214325,783956,53
214455,1107015,11
215172,5926,32
215560,1112560,68
215746,1113737,10
215784,864735,16
216015,1115218,118
216080,17571,32
216883,1119791,0
217660,1124428,15
218224,1120280,5
218358,1129218,2
218508,282614,119
218765,373260,76
218767,373260,27
218792,1132333,0
218793,1125481,9
219066,447754,12
219519,792601,5
219787,1138662,40
219793,1138692,28
219818,1138692,11
219922,1139574,17
220351,921500,63
220413,1142444,34
220563,918087,42
220739,1144721,13
220946,1144415,41
221043,846050,0
221096,1006738,23
221421,59172,11
221587,434632,59
221823,726197,105
222054,22486,13
222057,59172,7
222095,1152562,2
222302,825127,13
222304,1153993,12
222904,1157556,11
222913,1157620,95
223926,1161201,97
224004,1165231,49
224006,1165231,6
224320,15192,0
224510,991380,7
224699,1169698,5
225038,373260,13
225306,1112560,52
225887,663879,63
225926,1177497,55
225976,1177947,31
226700,562166,4
226867,1183577,7
227715,209460,81
227735,1187935,73
227782,1188194,0
228277,1190906,18
228317,1191142,30
228458,290247,36
228493,149430,81
228496,1192424,2
228517,1192610,30
228888,1194620,102
228979,1190088,39
229212,1196848,66
229367,1097545,115
229668,1199375,18
229728,298115,5
229874,507304,1
229965,709334,21
230194,1202751,113
230449,1011579,3
230854,12221,89
230877,292204,68
230948,1207457,11
230956,1207399,98
231144,591925,70
231145,1208630,26
231154,27848,22
231164,1208731,51
231194,1204785,128
231197,1209027,1
231414,1184442,1
231545,1210597,78
231738,230086,37
232331,764836,16
232612,1217241,127
232618,763420,16
232706,12169,40
232894,1216362,9
233189,1220414,50
233220,72808,5
233348,1020539,22
233484,1153558,0
233564,917058,66
233963,1143899,68
234034,16179,4
234242,46650,35
234444,1227833,24
234814,1229653,19
234909,1230200,75
234990,1230560,194
