listing_id,host_id,number_of_reviews
2515,2758,160
2539,2787,7
2595,2845,29
3330,4177,27
3647,4632,0
3831,4869,167
4611,5926,106
4989,7118,26
5054,7231,58
5121,7356,51
5135,7380,222
5172,7386,64
5178,8967,367
5203,7490,118
5238,7549,144
5295,7702,37
5441,7989,141
5803,9744,148
5945,4267,66
6090,11975,23
6848,15991,84
6990,16800,224
7097,17571,143
7241,18583,61
7322,18946,209
7748,17985,6
7801,21207,10
7816,21286,13
8024,22486,103
8025,22486,26
8110,22486,51
8225,2758,128
8343,24222,10
8490,25183,53
9123,29096,236
9357,30193,58
9518,31374,82
9657,21904,20
9668,32294,218
9704,32045,57
9782,32169,175
9783,32294,244
10452,35935,70
10962,9744,144
11708,44145,165
11900,45016,144
11943,45445,0
12048,7549,185
12192,46978,213
12299,47610,5
12303,47618,24
12318,16800,66
12382,48247,205
12579,49366,31
12627,49670,2
12940,50148,47
13050,50846,11
13076,50912,10
13121,27848,63
13394,52335,112
13414,52451,47
13536,53024,1
13552,7612,150
13808,54275,92
14287,56094,25
14290,56104,56
14314,56246,110
14322,56284,9
14377,56512,87
14434,7356,57
14435,56793,22
14468,56909,3
14991,59023,15
15220,59734,218
15239,16179,9
15338,32169,119
15385,60252,26
15700,61446,64
15711,61491,55
15729,61531,22
15940,62330,74
15944,62352,77
16089,656594,125
16326,63588,122
16338,63613,27
16422,63945,36
16458,64056,4
16580,64442,220
16595,64522,107
16737,65059,301
16821,4396,65
16885,25188,1
16974,65837,144
17037,66035,47
17052,66087,55
17092,66243,15
17226,4267,41
17297,67105,47
17298,67105,30
17299,67105,35
17453,67744,0
17693,68428,19
17747,68599,63
18152,69942,103
18195,70091,12
18198,70091,23
18590,71512,119
18728,71876,132
18764,72014,55
19159,73051,49
19169,73128,61
19282,73469,9
19319,44263,89
19812,74857,53
20299,62407,154
20300,76627,2
20311,11365,33
20611,72014,149
20724,961342,19
20734,78460,103
20793,42756,316
20853,79070,14
21218,42756,409
21220,42756,323
21293,44145,82
21456,42032,58
21530,82260,142
21644,82685,0
21794,83257,24
23135,11481,194
23501,63318,68
23545,92411,187
23686,93790,29
24143,97219,285
24261,97797,24
24266,97797,37
24269,97797,47
24281,97797,61
24285,97797,70
25192,104001,0
25235,87773,146
25406,105538,28
25696,107628,145
26012,109589,19
26362,59734,266
26540,112647,16
26559,112793,12
26785,42273,403
26954,115157,38
26969,115307,261
27006,115560,18
27024,3227,338
27385,72062,83
27531,118971,306
27644,119510,144
27659,119588,10
27759,119900,10
27883,120223,25
28321,65091,3
28342,121809,14
28383,25188,0
28396,6197784,10
28907,124352,20
29012,124797,36
29013,35935,53
29414,125857,96
29455,126607,116
29594,127428,22
29628,127608,213
30031,129352,145
30222,130293,156
30589,131716,88
30927,120335,29
30970,132918,184
31130,117287,25
31425,100956,86
31555,135619,19
31902,137292,1
31994,137814,364
32023,137974,167
32037,116599,64
32100,138579,3
32289,139612,8
32331,139874,4
32363,140025,1
32965,137974,92
33009,143027,194
33156,128669,19
33223,72014,163
34760,149929,6
35526,120291,51
35950,154332,33
35963,154377,14
36121,62165,9
36133,142684,135
36442,137432,2
36647,157798,34
36934,159370,22
37197,160605,54
38638,92788,107
38663,165789,21
38780,134505,44
38833,166532,149
39267,168417,187
39282,168525,166
39572,169927,33
39704,170510,270
39755,170813,9
40039,171851,14
40248,172907,1
40453,174025,4
41348,180083,52
41386,180380,18
41513,181167,2
41550,181376,43
41959,140272,238
42300,184755,57
42580,137814,230
42729,11481,116
42744,91536,7
42882,185978,148
43656,190934,22
43957,177536,15
44096,190409,116
44161,193360,193
44212,72062,56
44221,193722,100
44229,181376,166
44288,193637,72
44472,170703,16
44506,126607,37
44698,196764,122
44973,198411,108
45556,67778,138
45689,203103,230
45910,204539,9
45936,867225,98
45940,204724,17
46544,8198,46
46723,209460,115
46911,210746,41
47199,212722,145
47362,214148,30
47370,214287,3
48719,221873,76
49715,226986,115
50174,229740,170
50447,9744,121
50726,221843,3
50788,233804,56
51485,236655,222
51510,236846,215
51533,161581,2
51572,237329,304
51778,172137,27
51850,27848,49
51852,27848,61
52123,240834,29
52549,172137,24
52757,244497,29
53016,246260,66
53137,240360,1
53196,247432,9
53469,204539,33
53470,204539,6
53477,204539,13
53630,250209,80
53758,251176,91
53843,159708,50
54040,244497,0
54158,10889,264
54163,120024,0
54453,255583,10
54508,210746,66
54544,256161,81
54626,190409,63
54694,27848,61
54860,258164,149
55320,261202,70
55467,260709,174
55505,262095,52
55565,247432,57
55587,131716,11
55668,88209,109
55737,263414,100
55959,168525,67
55982,264928,20
56027,265284,18
56467,267593,124
56475,262143,13
56855,267230,0
56859,256161,156
57161,271975,157
57166,272006,11
57297,199392,165
57468,239208,171
57618,274557,70
57740,275459,3
57874,276291,155
57901,276207,9
58059,277379,365
58062,277394,12
58101,277595,200
58257,278545,9
58294,278807,12
58467,279797,11
58471,279829,0
59014,282927,32
59121,204539,1
59431,196764,15
59709,186084,11
59818,287773,37
60056,240834,54
60084,289271,29
60164,289653,66
60611,292204,181
60666,256161,150
60680,292630,83
60794,293394,4
60864,293911,11
60948,126607,99
61167,295760,21
61224,291112,35
61470,297666,3
61482,297629,16
61492,297769,140
61747,299370,94
62095,281764,197
62230,302772,26
62264,302936,20
62427,303882,47
62430,197755,78
62452,303939,148
62461,303939,100
62468,304081,29
62680,305314,69
62787,303939,152
62891,306545,159
62903,306605,52
62925,306739,113
63003,307241,80
63154,105155,19
63299,308875,111
63320,303939,159
63360,307962,329
63373,309329,21
63546,308652,39
63573,310458,9
63588,295128,0
63610,310670,15
63640,128447,5
63657,170510,219
63693,306545,130
63891,196764,14
64000,312722,8
64015,146944,0
64107,313317,239
64314,314256,42
64361,314562,56
64365,314582,179
64376,196764,59
64551,315396,165
64627,7740,127
64837,46978,162
64984,317687,47
64990,317684,13
65019,317809,107
65268,319092,60
65556,320422,0
65615,320761,34
65660,320538,88
65813,321756,14
65834,321934,11
65974,322716,14
66008,322884,32
66026,322716,10
66161,304493,0
66251,324460,37
66275,314941,69
66340,324859,285
66718,136227,143
66741,327673,143
66974,329436,35
67130,330488,185
67208,331195,306
67272,331589,74
67299,330347,46
67397,332189,69
67890,196764,11
68099,323517,89
68403,240427,93
68735,342054,25
68765,282655,40
68900,343250,6
68974,281229,159
69266,346370,21
69426,314506,201
69755,26210,113
69894,352168,30
69921,155689,41
70095,353965,92
70128,354330,42
70216,354965,18
70279,61531,50
70609,72062,33
71010,361855,20
71384,365153,49
71502,366325,30
71507,366380,31
72190,373085,32
72265,340692,15
72965,33405,36
73893,387111,7
74073,211877,16
74240,389924,54
74680,265109,121
74821,394640,44
74860,394752,1
75193,308875,155
75635,401696,219
75658,401921,21
75770,205988,43
76761,118971,304
77765,417504,27
77799,417741,4
78331,420682,150
78919,422561,6
79067,425506,9
79749,429873,7
79782,430188,47
80493,434987,127
80684,417504,8
80700,417504,6
80924,438133,22
81739,417504,2
82549,448312,66
82550,448312,66
82638,449787,197
82885,451279,9
82928,451545,26
83081,452380,3
83243,453519,188
83544,455446,11
83760,456875,95
83811,457253,145
83847,410094,30
84010,417504,6
84059,459054,3
84480,313038,0
84659,462776,289
84905,464506,174
85094,322716,9
86215,327900,109
86698,475263,9
87279,478136,98
87853,480943,218
88329,482998,69
89427,116599,0
89621,209460,150
90426,297629,20
92242,496426,81
92894,82930,302
93313,25183,47
93540,501527,6
94035,35375,13
94477,478395,245
94783,473113,84
95747,509341,13
96471,116599,10
98663,520279,18
99070,522065,114
99913,506419,23
100002,523218,105
100023,526172,70
100184,526653,33
100186,526805,80
100368,526105,28
102995,178043,45
103161,465278,101
103311,417504,8
105416,540526,25
105469,547386,13
105790,548817,115
106363,551055,311
106457,5926,57
106647,552679,70
106906,553964,12
107630,306739,205
107690,196764,38
110576,568103,35
110739,568568,50
110921,456875,45
112304,573316,1
112359,571952,54
112435,181376,133
113092,575906,0
113265,314582,203
113945,275582,108
114123,579495,26
114229,314941,33
114969,582598,36
115535,567187,27
115678,127772,243
115748,585166,28
116940,209460,177
117425,593115,87
118061,2248897,48
118680,599354,0
118812,366325,1
120489,57059,1
121473,599002,63
121861,611716,23
123784,617990,83
125053,622460,46
125163,622855,33
125594,308652,78
126443,627217,284
126816,620288,3
127387,23276,3
128975,256161,89
130439,642196,2
131154,275563,122
131747,647988,70
131757,648017,240
132516,85330,3
132570,651390,20
132661,651818,57
132695,507186,15
133025,653405,70
134224,186549,8
134671,660764,12
134934,652842,17
135393,663764,205
135465,663879,63
135706,665013,10
136493,663384,16
136528,655521,7
137121,669695,99
137303,671423,8
137671,673090,23
138216,674970,5
139207,679037,6
140053,682513,38
140133,622866,116
140195,683027,110
140425,683975,115
140660,684966,76
140973,686147,60
141154,686768,182
141335,687361,32
141890,689661,18
141984,630453,57
142069,277747,22
144087,616825,13
144428,700008,54
145064,404424,8
145188,703156,0
145777,705526,10
145994,706418,1
146189,707259,10
146726,709334,17
146754,709434,46
147474,712642,1
147586,709334,52
148201,715807,18
148259,716064,55
148825,718349,141
149287,720320,0
149777,716306,122
