listing_id,host_id,number_of_reviews
24686,100572,33
25192,104001,0
25235,87773,102
25406,105538,23
25529,106551,54
25696,107628,90
26012,109589,16
26238,110930,127
26362,59734,213
26520,51038,10
26785,42273,306
26864,114590,5
26933,72062,5
26969,115307,207
27006,115560,13
27024,3227,227
27159,116382,251
27385,72062,66
27403,117958,7
27531,118971,230
27644,119510,104
27659,119588,6
27759,119900,8
27883,120223,25
28055,78127,49
28062,117958,19
28327,121436,47
28342,121809,12
28907,124352,15
29012,124797,35
29013,35935,47
29414,125857,80
29594,127428,19
29628,127608,168
29683,125857,43
30031,129352,112
30222,130293,125
30589,131716,80
30970,132918,131
31425,100956,74
31555,135619,13
31902,137292,1
31994,137814,301
32023,137974,121
32037,116599,48
32244,111921,27
32289,139612,8
32329,139853,3
32331,139874,4
32965,137974,65
33009,143027,164
33071,143388,56
33156,128669,19
33223,72014,122
34760,149929,0
34824,150105,15
35555,128931,3
35950,154332,27
36069,154787,11
36133,142684,106
36647,157798,25
36934,159370,16
37106,150715,10
37197,160605,37
37214,160671,10
38638,92788,99
38663,165789,17
38667,78127,70
38780,134505,33
38833,166532,122
39267,168417,138
39282,168525,144
39572,169927,17
39586,12220,162
39704,170510,236
40039,171851,14
40248,172907,1
40884,16800,41
40989,177655,40
41348,180083,44
41386,180380,6
41481,95539,0
41513,181167,2
41679,182119,126
41959,140272,163
42300,184755,47
42530,185745,13
42580,137814,169
42729,11481,82
42882,185978,131
43533,190143,3
43656,190934,19
43860,524333,63
44096,190409,80
44145,179020,120
44212,72062,40
44221,193722,76
44229,181376,136
44288,193637,65
44461,195137,48
44472,170703,15
44619,78127,107
44698,196764,96
45556,67778,91
45689,203103,162
45910,204539,8
45936,867225,86
46544,8198,42
46723,209460,109
46859,59777,2
46911,210746,39
47199,212722,116
47362,214148,30
47370,214287,3
48488,213709,1
48620,221373,0
48719,221873,59
49048,35935,19
49715,226986,100
50174,229740,132
50447,9744,87
50541,232066,21
50726,221843,3
51485,236655,173
51533,161581,2
51572,237329,219
51778,172137,22
52123,240834,27
52294,241678,85
52757,244497,27
53016,246260,40
53137,240360,1
53212,194739,192
53359,121809,4
53469,204539,33
53470,204539,6
53477,204539,13
53630,250209,36
53843,159708,49
53899,27104,90
53926,252323,13
54158,10889,190
54453,255583,10
54486,255748,131
54508,210746,60
54544,256161,63
54626,190409,43
54846,258054,19
54860,258164,108
55320,261202,58
55371,261484,4
55467,260709,117
55505,262095,46
55565,247432,34
55668,88209,90
55737,263414,60
55857,264100,11
55888,264411,1
55959,168525,41
56027,265284,18
56467,267593,50
56475,262143,9
56523,76055,12
56612,268542,0
56859,256161,124
56894,270364,3
57161,271975,120
57166,272006,8
57297,199392,141
57317,272784,91
57468,239208,120
57618,274557,43
57706,275199,3
57740,275459,3
57754,275578,67
57874,276291,104
57901,276207,7
58059,277379,267
58062,277394,10
58101,277595,143
58257,278545,9
58294,278807,12
58471,279829,0
58729,281343,22
59121,204539,1
59127,283395,111
59818,287773,27
60037,288905,7
60056,240834,45
60084,289271,25
60164,289653,38
60181,128806,28
60538,285597,118
60589,292132,53
60611,292204,166
60666,256161,108
60680,292630,50
60864,293911,11
61167,295760,21
61214,296119,7
61224,291112,28
61470,297666,3
61492,297769,112
61747,299370,47
61832,299748,24
61892,300359,20
62095,281764,157
62230,302772,25
62264,302936,17
62427,303882,37
62430,197755,35
62452,303939,107
62461,303939,70
62465,257306,54
62468,304081,29
62680,305314,60
62787,303939,124
62808,306150,31
62873,306456,74
62891,306545,135
62925,306739,100
63003,307241,38
63264,292132,1
63320,303939,123
63360,307962,244
63373,309329,9
63546,308652,36
63573,310458,9
63588,295128,0
63610,310670,11
63640,128447,0
63657,170510,181
63693,306545,115
63719,311286,31
63891,196764,9
64000,312722,5
64107,313317,183
64277,311286,13
64283,314115,4
64334,314377,101
64361,314562,48
64365,314582,128
64376,196764,43
64504,315286,8
64551,315396,101
64649,315841,234
64672,316013,0
64762,316523,32
64837,46978,129
64842,316989,44
64860,317041,10
64898,317041,20
64984,317687,43
64990,317684,12
65018,317795,4
65019,317809,57
65131,318398,13
65255,318998,19
65268,319092,46
65556,320422,0
65562,320450,0
65615,320761,21
65660,320538,67
65813,321756,11
65834,321934,11
65933,295469,13
65974,322716,11
66008,322884,16
66219,206769,47
66222,206769,29
66251,324460,10
66275,314941,32
66340,324859,239
66451,325389,6
66460,325453,0
66718,136227,102
66741,327673,88
66974,329436,14
67145,330660,30
67208,331195,278
67272,331589,70
67299,330347,39
67397,332189,61
67791,334949,144
67890,196764,5
68099,323517,78
68403,240427,74
68444,339426,192
68735,342054,25
68900,343250,4
68914,343302,24
68974,281229,122
69266,346370,21
69426,314506,190
69755,26210,92
69894,352168,26
69921,155689,34
70095,353965,62
70128,354330,29
70216,354965,12
70226,254913,124
70609,72062,25
71010,361855,7
71384,365153,49
71502,366325,30
71507,366380,4
71534,366492,110
71798,368932,11
71960,370194,9
71970,272651,17
72190,373085,32
73893,387111,6
74240,389924,53
74478,244444,15
74680,265109,76
74821,394640,40
74860,394752,1
75164,397983,52
75167,1420434,30
75612,401539,13
75635,401696,166
75658,401921,21
75727,402491,14
75770,205988,33
76221,394633,9
76761,118971,229
76963,411489,71
77765,417504,24
77799,417741,1
78331,420682,131
78603,422345,9
78919,422561,6
79067,425506,5
79635,429216,76
79749,429873,6
79782,430188,26
80074,432303,77
80493,434987,109
80684,417504,8
80700,417504,6
80924,438133,11
81739,417504,2
81771,444064,35
82132,446599,74
82459,160746,68
82525,449168,115
82549,448312,64
82550,448312,42
82638,449787,165
82928,451545,21
83243,453519,145
83445,454731,13
83544,455446,10
83656,455712,12
83760,456875,76
83811,457253,112
83847,410094,28
84010,417504,3
84480,313038,0
84659,462776,203
84905,464506,129
85252,287897,66
86215,327900,84
87279,478136,84
87853,480943,158
87987,277125,30
88329,482998,52
89427,116599,0
89621,209460,102
92242,496426,48
92842,498413,2
92894,82930,208
93117,499941,0
93313,25183,29
93540,501527,6
94005,195137,22
94035,35375,1
94477,478395,157
94783,473113,60
95747,509341,13
95883,509918,2
96471,116599,8
96804,277595,76
97587,283395,36
98076,517966,0
98259,180301,26
98663,520279,18
98724,519554,103
99070,522065,105
99913,506419,9
100002,523218,76
100023,526172,27
100186,526805,60
100433,527811,42
101633,532039,56
102452,535621,193
103161,465278,70
103311,417504,8
105416,540526,22
105510,322716,11
105790,548817,76
106363,551055,238
106369,342083,0
106457,5926,41
106647,552679,58
107143,554874,45
107630,306739,163
107690,196764,27
109891,566105,42
110520,258867,1
110739,568568,42
110921,456875,30
112304,573316,1
112359,571952,52
112435,181376,108
113092,575906,0
113265,314582,156
113945,275582,70
114123,579495,26
114229,314941,25
114353,576931,85
114969,582598,30
115535,567187,19
115678,127772,182
115748,585166,23
116551,497672,115
116940,209460,140
118061,2248897,27
118267,186149,5
118541,598591,3
118680,599354,0
118812,366325,1
119008,312405,42
120251,605463,32
121473,599002,45
121576,610769,80
121861,611716,23
123784,617990,53
124777,621559,81
125053,622460,32
125163,622855,17
125594,308652,69
126067,62812,8
126443,627217,214
126570,627847,1
126982,629050,157
127387,23276,3
128975,256161,74
129088,425157,218
131699,597085,182
131747,647988,57
131757,648017,180
131892,262686,1
132570,651390,17
132661,651818,29
132695,507186,15
133025,653405,47
133209,654304,82
133756,21188,5
134224,186549,8
134387,659570,126
134545,141272,24
134671,660764,7
135320,663430,23
135393,663764,127
135465,663879,41
136493,663384,12
136528,655521,7
136923,669913,30
137121,669695,99
137303,671423,8
137635,672898,33
137671,673090,16
138216,674970,2
138251,34866,3
138968,650107,12
139207,679037,6
139624,680818,57
140133,622866,74
140195,683027,77
140223,322716,14
140237,668326,43
140425,683975,92
140660,684966,76
140973,686147,49
141154,686768,123
141335,687361,29
141500,688082,53
141534,682418,69
141890,689661,18
141984,630453,45
144087,616825,7
144148,299755,34
144428,700008,54
144855,701571,33
145064,404424,8
145777,705526,3
146726,709334,17
146754,709434,38
146808,709687,3
147004,710669,3
147006,710669,6
147057,710669,5
147586,709334,39
148181,715763,0
148187,715763,0
148201,715807,18
148259,716064,22
148825,718349,84
149287,720320,0
149404,57406,29
149777,716306,48
150283,724146,4
150804,726333,5
150989,727084,16
151199,722320,232
151478,216191,7
152078,731904,10
152259,256161,78
152263,732535,99
152520,733894,42
152783,733627,32
152819,132701,66
152830,735084,37
152883,735314,170
153405,737585,70
153780,739499,119
153877,739976,102
153996,241184,15
154490,743129,2
154934,745069,30
155158,671139,91
155296,656841,19
157431,756173,32
157442,131005,18
158061,758441,24
158176,573065,45
158955,465589,222
159019,763021,40
159380,764836,34
159749,54275,30
159815,54275,9
160994,770831,72
161366,733894,30
161394,772300,3
161996,1856604,118
162429,753766,9
162493,776490,16
162501,776519,9
162508,776645,11
162955,314714,112
163627,242506,152
163809,781647,12
163814,627217,164
163836,32169,60
164917,786379,1
165254,18374,148
165461,867225,45
165824,733894,26
165919,790972,39
166006,791287,127
166172,792159,39
166809,754205,51
166983,795640,6
168042,800764,1
168084,800982,32
168123,720558,68
168546,803086,11
169002,805344,19
169063,498638,20
169152,806112,74
169306,806214,54
169464,806774,55
169480,608699,159
169532,807947,22
169995,322716,3
170286,67168,105
170420,812814,15
170441,812807,9
170847,814964,33
171256,817033,21
171776,803086,17
172445,602224,50
172499,823006,13
172675,58702,144
172700,302772,3
172870,781647,40
173072,826192,6
173151,826459,167
173733,737845,135
173742,829652,76
174563,834053,3
174803,159703,76
174966,836168,26
175069,667770,171
176129,842082,71
176135,842125,23
176653,844862,26
176962,846309,15
177540,792601,19
177606,849492,47
179214,857977,26
179385,858941,42
179428,859218,41
179670,21475,65
179925,861848,3
180053,862402,16
180507,864735,18
180653,865451,43
180792,864735,20
180822,257885,110
181522,870122,7
181908,871727,38
181972,872121,43
182062,872612,10
182069,39260,34
182177,873273,177
182225,873491,0
182649,876054,129
182721,739073,20
182727,750992,18
183609,690190,24
184182,883560,18
184554,877452,19
184638,385970,9
185266,889106,5
185406,889833,2
185478,889963,36
185698,891625,183
186178,62165,1
186305,895095,31
186730,897584,19
186871,367494,10
187566,279078,96
187611,818487,1
187671,903140,5
187979,160101,71
187986,904833,2
188087,905708,59
188146,906200,1
188661,909146,45
188674,909234,59
188803,67778,1
189135,179020,65
189181,912541,1
189732,489400,101
189737,915496,14
189787,915640,56
190105,915487,38
190735,921500,46
190968,922922,11
190974,874471,105
191075,923915,41
191597,436642,18
193105,936114,32
193333,302936,47
193393,938056,45
193853,48599,15
194154,936830,31
194236,918508,20
194797,946182,0
195027,947654,9
195089,948075,96
195123,940724,160
195233,949221,5
195240,949221,16
195578,304493,11
195971,953279,45
195989,611716,120
196010,953565,15
196100,954367,43
197155,960836,76
197753,964482,175
197903,859218,48
197931,965453,88
197942,289135,135
197948,965458,115
198478,968805,14
198629,969709,1
198786,970385,182
199137,972598,32
199195,971075,33
199312,973438,150
199492,948338,12
199693,194917,27
199733,241559,119
199963,977221,4
200645,933378,0
201992,988350,56
202273,918087,61
202716,975030,81
203901,1000477,7
203907,66087,12
203979,1000639,77
204065,51038,39
204833,903686,8
204894,1006615,5
204959,464506,90
205043,1007558,78
205057,878948,21
205485,1010242,80
205735,1011426,28
205867,1012691,49
205968,1013131,76
206071,12221,140
206316,1014639,0
206772,1017473,11
206957,1018472,119
207049,686813,44
207249,975030,20
208095,1024158,33
208148,1024355,14
208191,737585,78
209310,1031148,128
209378,1031673,117
211078,306739,175
211152,405467,14
211974,272730,23
212109,666271,1
212178,1094178,119
212199,1094311,36
212848,1097545,160
213447,302514,34
213714,527802,154
213841,1039149,57
214227,1105513,84
214325,783956,94
214474,1098087,14
214917,1109658,1
215172,5926,44
215560,1112560,105
215746,1113737,12
215784,864735,18
216015,1115218,166
216080,17571,40
216563,1117798,1
217660,1124428,22
218224,1120280,9
218383,1124447,85
218793,1125481,9
219066,447754,16
219922,1139574,22
220351,921500,82
220413,1142444,69
220563,918087,55
220739,1144721,40
220946,1144415,74
221043,846050,0
221618,4887492,73
221823,726197,109
222054,22486,13
222304,1153993,18
222340,1105513,103
222913,1157620,134
223597,22486,5
223926,1161201,123
224510,991380,15
224699,1169698,12
225306,1112560,71
225354,1158300,7
225887,663879,96
225926,1177497,82
225976,1177947,47
226021,815977,12
226584,1117798,4
226700,562166,8
227495,959931,97
227715,209460,112
228277,1190906,26
228317,1191142,46
228458,290247,54
228496,1192424,6
228517,1192610,35
228888,1194620,152
228925,1194377,0
229039,218951,0
229212,1196848,86
229302,595176,28
229367,1097545,163
229874,507304,1
229965,709334,37
230194,1202751,141
230321,1203500,20
230449,1011579,5
230854,12221,130
230877,292204,94
230956,1207399,109
231145,1208630,58
231164,1208731,78
231194,1204785,180
231414,1184442,1
232084,71776,1
232331,764836,26
232612,1217241,174
232618,763420,39
233189,1220414,68
233484,1153558,0
233638,1012895,12
233662,1223568,26
233963,1143899,98
234034,16179,22
234184,902054,43
234730,1217923,1
234814,1229653,34
234870,1229984,37
234990,1230560,241
235281,1232627,11
235515,1234135,35
235552,1234405,29
235629,1203396,0
235651,83257,49
235666,1105513,15
235876,299868,96
235951,1236070,69
235960,1236817,95
236671,1240820,61
236788,4166168,32
236806,1151987,0
236811,1241595,48
236949,1242439,166
237127,1146958,65
237162,1234135,36
237734,1246286,52
238119,55469,3
238208,1249144,36
238814,1251879,34
239410,25781,9
239733,1256874,31
239740,255748,56
239766,1257309,4
239883,136962,80
239899,1258363,1
239934,737845,38
240329,1115321,89
240542,1124447,38
240709,136962,8
240800,1263176,58
240918,1115321,86
241021,1264543,5
241079,558568,16
241140,1177497,31
241538,1267021,16
241588,1267556,4
242421,909877,25
242479,1272625,31
242532,1177497,56
242585,974472,12
242643,1273825,12
242768,1230560,228
243229,1276497,3
243285,1783,9
243352,1277176,102
243708,288711,127
243714,614507,47
244547,637451,90
244645,1283582,15
245352,605463,30
245368,605463,17
245504,714200,147
245544,1260921,27
245574,1288460,120
245607,825022,16
246030,637451,69
246134,283604,4
246351,1292250,5
246896,1217923,6
246916,3647,22
246938,936630,123
246952,1217923,0
247000,1217923,2
247562,1234135,15
247870,1299166,3
247890,220427,18
248029,1300049,16
248100,1300381,181
248865,417504,16
248871,605463,73
248997,1304519,59
249414,1306587,1
249704,966806,14
249804,1309145,33
249867,758441,6
250259,1311398,5
250323,1311870,49
250531,1313417,8
250536,1313306,7
250619,116382,195
250801,1314834,76
251262,1278802,114
251277,1317343,67
251882,1321402,14
252076,297769,99
252200,1294674,11
252607,1325961,43
253332,552343,8
253466,417504,13
253471,417504,10
253475,417504,24
253537,60885,58
253590,1331850,5
253623,1332108,61
253800,417504,12
253803,417504,12
253806,417504,16
253811,417504,7
253815,417504,9
253828,417504,6
253839,417504,3
253842,417504,4
253846,417504,4
253956,1333852,49
253979,1333973,0
254131,1267021,51
254168,417504,6
254790,302936,30
255024,1340007,76
255346,454593,14
255476,1302029,4
255487,1342645,10
255601,1343630,108
255650,1343863,16
255661,1319219,0
255672,146167,33
255957,506779,15
255996,1345745,5
256049,1177497,8
256153,1347037,46
256328,1347034,1
256369,1348494,136
257568,1123923,40
257787,1356046,159
257802,1356706,0
258284,1358312,127
258397,1354758,55
258412,1358840,78
258686,1233267,20
258688,436599,33
258740,1360043,59
258774,1359970,47
258838,1360198,6
258865,608908,22
258930,32613,4
259438,1349430,81
259443,138069,67
259887,275582,9
259946,1360198,2
260004,1199466,36
260407,1365997,36
260566,1367090,18
260588,1319219,8
260618,1367316,35
260672,1360296,33
260765,480943,159
260980,290157,50
261194,696482,3
261259,1370358,11
261674,1372786,15
261869,664859,68
262017,1334621,83
262343,1376385,45
262405,1376778,19
262583,605463,83
263005,1380060,77
263084,1380474,6
263190,1020539,54
263251,1381258,4
263360,1381998,49
263502,1382749,24
263776,1384111,39
263814,1384254,33
263888,1384559,84
264083,1230560,207
264323,305972,129
265036,21188,0
265064,1123923,16
265115,1317446,8
265145,1390947,8
265194,1391186,32
265506,1392440,11
265831,1394190,3
266449,1397115,37
266492,1397450,2
266717,1136663,15
266753,519554,59
266756,1398809,75
266787,1809768,15
266964,1399910,26
267093,1400602,77
267294,1401556,21
267379,686813,2
267425,1402275,84
267490,931228,1
267559,1403096,76
267652,164675,2
267708,661399,0
268281,770472,4
268392,1406773,22
268481,1380703,1
268549,1378790,74
268868,1408733,27
268978,1409214,1
269215,1410252,9
269283,1410714,13
269337,1411028,16
269889,1413098,149
270231,1366310,173
270345,1415590,8
270568,1416327,90
270751,54622,1
270929,1418004,33
270952,1312920,48
271003,1418427,32
271083,1217923,71
271128,1417166,3
271130,1417166,28
271279,1419809,68
271694,1387370,19
271945,1423139,35
271954,1423798,121
272026,1423613,9
272044,1195295,36
272063,1423853,0
272399,1425708,51
272668,1185990,17
272706,1402817,6
273190,605463,23
273228,570464,23
273256,1429642,0
273895,54622,2
274085,1433442,75
274191,1433882,22
274257,1434224,5
274270,1434283,36
274329,1434654,62
274376,1434931,1
274743,1436404,1
275271,1438929,80
275443,1437861,4
275523,1440246,6
275976,1417757,96
276058,1442555,53
276120,970385,181
276317,130901,34
276370,956914,19
276482,305972,95
276491,1444522,4
276501,1442778,9
276734,1445729,23
276994,1446764,0
277128,448655,5
277207,1447684,13
277353,1448309,54
277370,1448432,29
277372,793765,13
278050,1451517,72
278090,1451723,166
278151,764836,36
278197,1242797,107
279816,537478,96
279857,1420300,47
279969,240427,12
280305,401903,46
280477,1460725,38
281067,1465081,138
281076,1460725,22
281097,217434,22
281192,34128,24
281220,1466011,28
281308,1331832,23
281521,70614,1
281703,1468376,2
281842,1469036,0
281851,1469036,23
282406,1451517,138
282443,36897,30
282856,1473702,17
282863,322934,25
282977,1474071,170
283072,1474637,0
283090,511175,15
283194,1474539,32
283377,1475586,95
283550,1476954,1
283792,1478035,38
284096,1479816,117
284208,1366270,12
284855,1482460,55
284866,1483022,37
284973,151397,3
285442,1475866,1
285492,1486034,50
285633,1486784,14
285716,1487126,5
285853,130918,43
286134,1489128,0
286641,969259,21
286662,1491538,117
286747,666176,0
286772,1202928,122
286838,1492339,101
287272,433917,34
287335,1494799,49
287408,1495090,39
287417,1495196,22
287421,1495141,87
287447,1686379,42
287481,1495502,51
287492,1495551,6
287814,1496592,76
287845,1496847,45
287847,16851,18
288043,1497569,26
288077,1874188,28
288224,1498567,15
288279,1498808,1
288726,107853,25
289020,347036,12
289037,632334,12
289288,1502469,96
289576,1503516,0
289810,1499189,4
289958,1454655,5
289995,1505217,31
290058,1505529,7
290123,639526,1
290457,207124,19
291468,1510220,171
291714,1321504,30
291728,1457410,16
291764,302936,40
291812,1509416,0
291825,1511712,60
292121,169927,1
292163,1513068,35
292266,1513294,6
292314,1513593,6
292361,1507565,3
292637,1021834,0
292800,1515730,112
292927,1516252,0
292938,103773,1
292954,103773,27
292973,1516439,90
293004,910719,0
293714,1341417,7
293837,1495502,38
293973,1520436,0
294227,417504,22
294239,1521432,6
294242,417504,37
294250,45682,61
294259,417504,22
294263,417504,36
294280,417504,10
294353,430188,21
294457,592967,16
294490,417504,19
294717,1523610,17
295231,1387286,1
295522,1526273,61
295998,568585,14
296345,496164,49
296361,1528912,34
296717,1530310,11
296844,839679,24
297342,1533232,3
297698,891184,87
297938,1535997,32
297962,1535987,1
298301,2339,60
298759,1539749,6
298782,1539749,20
298788,1459446,9
298854,1412944,0
298920,1540511,191
298999,1480364,6
299078,787261,98
299521,1543357,39
299531,1220404,36
299778,1544804,7
300062,1531385,7
300140,1546306,159
300162,1552287,8
300757,3939029,4
300976,1550389,4
301110,1550937,17
302017,1555696,6
302057,1555897,120
302238,1556814,5
302445,1557541,15
302649,1558260,0
303264,1556814,5
303462,1562045,0
303725,1563313,30
303851,1564033,9
304634,1567468,49
304799,185753,6
305211,1570170,142
305245,1556814,8
305500,1571506,2
305554,1571722,45
305670,1572332,51
306190,592967,15
306576,599076,151
306919,537478,4
308148,1585303,0
309342,1586945,14
310152,1594995,12
310220,1590548,32
310272,1390555,37
310325,745069,18
310420,599076,19
310519,1597446,4
310524,1597481,1
311003,72747,1
311343,1601664,153
311356,142147,49
311965,1270766,168
312062,163545,213
312104,1118227,25
312415,1606133,53
312429,1606222,36
314259,1614523,121
314442,1615849,0
314456,1615789,1
314982,1617817,88
315049,1618027,0
315056,608396,8
315421,1620108,12
316079,1623069,43
317192,1628609,28
317662,1630715,22
317744,1630915,9
317838,1631400,51
317905,1631733,18
317938,25551,24
318021,1632149,22
318187,1633100,12
319724,1639120,110
319798,9647066,48
319844,1639884,16
320489,1642126,49
320700,1643166,54
320876,516347,122
320877,1366194,3
320900,836488,151
320994,1644267,53
321082,1642096,4
321136,1644999,2
322037,1649300,87
322604,1651591,76
322923,693043,11
322974,1610852,76
322982,54090,71
323059,496863,56
323453,1118296,37
323512,1581276,24
323661,1656453,3
323688,306739,134
323706,6064192,54
323889,1657885,64
324115,1639120,129
324517,1660724,50
324800,1661965,19
325429,92788,56
325710,1665922,0
326832,668564,11
326908,1288422,130
326946,795281,47
326956,51038,8
327521,82896,1
328040,1676487,5
328693,1013131,109
328744,890215,10
328872,1597141,0
329064,1680375,8
329385,312288,10
331854,322641,37
331986,1692672,25
332208,33188,0
332740,1695873,42
333175,1567587,153
333323,1698391,34
333534,499232,44
334724,1704739,16
334781,547177,3
335797,1709216,44
335819,1709216,35
335820,1709216,53
336085,1710697,6
336220,1711529,128
336449,1712286,19
337708,1404534,44
337922,1715879,7
338706,1720416,2
339456,1723485,1
340082,2648270,6
341314,1731414,0
341982,483013,36
342027,168417,15
342264,1736835,40
342995,1740216,24
343119,1740955,25
343276,1732559,40
343971,10609846,31
344019,1746209,7
344068,1745312,0
344082,1732559,46
344092,1745402,19
346248,1755339,7
346397,1756020,35
346527,1331566,27
346579,1757016,2
346805,562614,53
347865,251176,178
348753,250580,131
350525,74777,37
351530,1747222,2
351859,417652,37
352651,1785800,8
352938,1333852,9
352976,592967,16
352990,592967,22
353317,314377,66
353801,354996,36
354095,1474749,27
354514,1229641,62
355106,1797859,3
355224,1315949,109
355542,1331173,1
356723,1805539,115
356729,954367,14
357157,1807572,28
357224,1807848,0
358060,1812262,74
358565,1814949,145
359982,1631288,5
360400,1386983,120
361006,1824881,25
361023,1824972,5
361811,1828506,10
362139,1828524,1
363320,390251,4
363673,256239,0
363950,1834568,0
364043,380138,223
364785,1842714,8
365227,1476531,55
365439,959239,24
366519,260265,34
366565,28217,2
367498,1855449,42
367810,1728785,0
369409,1190019,186
369411,179679,137
369567,1863447,29
369831,1864198,153
371138,1869567,5
371594,525871,10
371835,1872543,8
372843,249006,56
373618,1879389,37
374548,1884204,154
375136,380138,233
375249,1887999,66
377217,1895957,20
378790,1902403,4
378852,1902623,53
379326,47691,71
380416,438133,0
380730,1317588,2
381048,1911385,5
382523,732535,9
382524,732535,5
384379,828428,7
385190,1928213,15
385657,1930204,2
385824,1931205,2
385853,2758,46
386507,1934317,4
386744,1935291,68
386799,1935605,116
387377,390251,40
387666,1939728,0
387735,1146958,70
387763,1940194,7
389050,141933,81
389482,1947974,39
391948,1960128,8
391955,1960189,11
392260,1961411,87
392794,1964342,51
392985,1698844,12
393094,1965972,21
393479,1967809,17
393682,1968502,40
393875,1969093,26
394076,1969981,25
394111,1947974,11
394235,1970839,0
394474,1148395,224
395045,1491414,47
395877,1978457,58
396349,1885944,34
396636,1981742,20
396780,1982425,24
397034,70234,25
397420,1985717,5
398072,195089,3
398283,1989327,1
398682,181376,144
398850,434632,47
399640,1994871,0
399946,1996265,36
400039,1488809,48
400431,1998913,13
400466,1985759,29
400546,380138,190
400861,2000711,13
400883,2000787,34
401039,2001830,78
401579,462379,61
401621,1294674,6
402037,2006712,0
402201,2007638,139
402273,2008053,99
403056,2010724,40
403264,1386983,83
403668,2013117,2
404502,242506,159
404923,2017752,152
405025,2018042,24
405408,2020431,73
406056,814964,48
406926,2027134,54
406992,1952186,6
407469,2015914,99
408099,2032340,12
408133,2010787,39
408491,2034361,0
408983,520189,30
409262,1621363,18
409293,2010724,48
409666,405225,6
409734,2039658,16
410249,2042271,0
410367,2042927,10
411336,2047776,89
411525,1697784,49
411918,2050338,76
412061,2051075,43
412092,2051184,64
412180,2051961,6
413504,1286417,89
413528,2057386,3
413567,1559494,44
413709,2058214,158
413721,2058189,3
413815,2058754,79
414553,2061609,9
414801,319077,40
415304,2050328,1
416075,2068608,4
416426,970385,15
416557,2714164,17
416791,2072711,11
417685,119588,33
417935,2077230,3
419281,2057949,3
419373,2085639,100
419792,2087636,0
421539,1008997,19
421554,2096690,34
422318,29762,109
422361,923681,26
422414,29762,90
422877,2102781,18
423015,1530310,14
423036,2103666,34
423275,2105276,37
423818,2107234,57
424192,2108853,18
424298,2109258,20
424667,2111060,126
424744,2111607,54
424767,2103888,113
424870,2076206,39
424889,2076827,5
426008,2117887,17
426044,2117999,92
426336,764790,3
426475,29762,121
428140,24375,0
428180,29762,131
428226,2128778,35
