listing_id,host_id,number_of_reviews
2515,2758,143
2539,2787,2
2595,2845,20
3647,4632,0
3831,4869,76
4611,5926,86
5099,7322,56
5107,7332,55
5121,7356,50
5172,7386,53
5178,8967,304
5203,7490,99
5238,7549,137
5258,7611,57
5270,7626,201
5441,7989,105
5803,9744,130
5857,10176,83
5945,4267,64
5947,10889,181
6848,15991,65
6990,16800,179
7036,53179,4
7064,17297,9
7097,17571,102
7121,17839,5
7322,18946,193
7540,19969,54
7748,17985,5
7801,21207,10
7816,21286,11
8024,22486,81
8025,22486,21
8110,22486,41
8225,2758,105
8270,23843,16
8343,24222,10
8371,24375,1
8490,25183,40
9123,29096,202
9357,30193,48
9518,31374,56
9657,21904,15
9668,32294,195
9704,32045,37
9782,32169,151
9783,32294,212
9896,33279,32
10423,36017,92
10452,35935,58
10962,9744,118
10994,33279,54
11174,40979,51
11708,44145,114
11900,45016,116
11943,45445,0
12048,7549,155
12192,46978,191
12299,47610,3
12303,47618,22
12318,16800,57
12382,48247,156
12543,49163,12
12579,49366,14
12622,49623,29
12937,50124,138
12940,50148,40
13050,50846,9
13076,50912,7
13362,52043,59
13380,52233,5
13394,52335,97
13488,52751,83
13552,7612,88
13808,54275,68
13974,41437,51
14287,56094,21
14290,56104,36
14314,56246,68
14322,56284,7
14374,2339,134
14377,56512,69
14434,7356,57
14435,56793,22
14694,55469,6
14699,55469,2
14708,55469,6
14991,59023,14
15110,3647,4
15220,59734,146
15230,59777,9
15239,16179,1
15338,32169,99
15341,60049,12
15345,60089,98
15385,60252,20
15491,59777,5
15493,59777,23
15509,59777,14
15700,61446,63
15711,61491,42
15944,62352,49
15962,62407,58
16008,62132,36
16056,62687,11
16089,656594,110
16326,63588,97
16338,63613,24
16421,63924,176
16422,63945,31
16567,64381,64
16580,64442,135
16595,64522,91
16737,65059,237
16821,4396,37
16928,65676,45
16949,65738,17
16971,65823,33
16974,65837,116
16990,59777,5
17037,66035,44
17052,66087,53
17226,4267,32
17240,59777,21
17297,67105,35
17298,67105,23
17299,67105,32
17454,7230,7
17535,55021,62
18127,69829,17
18152,69942,99
18195,70091,12
18590,71512,92
18728,71876,110
18764,72014,55
19159,73051,46
19169,73128,55
19319,44263,74
19601,74303,25
19743,74686,21
20299,62407,126
20300,76627,2
20611,72014,119
20734,78460,43
20755,51038,10
20793,42756,272
20853,79070,5
20913,79402,152
21218,42756,327
21220,42756,259
21293,44145,53
21456,42032,45
21530,82260,110
21644,82685,0
21794,83257,17
22562,86790,64
22673,87336,16
22911,87773,134
23135,11481,146
23265,49236,128
23269,49236,37
23416,91599,2
23481,91960,69
23501,63318,68
23545,92411,155
23586,92821,52
23686,93790,21
24143,97219,220
24189,3115758,34
24215,97701,89
24261,97797,21
24266,97797,32
24269,97797,39
24281,97797,48
24285,97797,50
24686,100572,33
25192,104001,0
25235,87773,106
25406,105538,23
25696,107628,93
26012,109589,16
26238,110930,132
26362,59734,216
26520,51038,10
26785,42273,309
26864,114590,5
26933,72062,5
26969,115307,211
27006,115560,15
27024,3227,229
27159,116382,254
27385,72062,67
27531,118971,234
27644,119510,106
27659,119588,6
27759,119900,8
27883,120223,25
28055,78127,49
28062,117958,19
28083,120952,34
28327,121436,48
28342,121809,12
28907,124352,16
29012,124797,35
29013,35935,48
29414,125857,82
29594,127428,19
29628,127608,172
29683,125857,44
30031,129352,118
30222,130293,126
30589,131716,80
30970,132918,135
31425,100956,75
31555,135619,14
31902,137292,1
31994,137814,307
32023,137974,126
32037,116599,50
32244,111921,28
32289,139612,8
32329,139853,3
32331,139874,4
32965,137974,68
33009,143027,167
33071,143388,56
33156,128669,19
33223,72014,124
34824,150105,15
35555,128931,4
35950,154332,27
36069,154787,11
36133,142684,108
36647,157798,27
36934,159370,16
37106,150715,10
37197,160605,39
37214,160671,10
38638,92788,102
38663,165789,17
38667,78127,72
38780,134505,35
38833,166532,124
39267,168417,141
39282,168525,147
39572,169927,18
39586,12220,166
39704,170510,239
40039,171851,14
40248,172907,1
40453,174025,4
40884,16800,41
40989,177655,44
41348,180083,44
41386,180380,6
41481,95539,0
41513,181167,2
41679,182119,126
41959,140272,166
42300,184755,49
42530,185745,13
42580,137814,173
42729,11481,84
42882,185978,133
43533,190143,3
43656,190934,20
43860,524333,66
44096,190409,85
44145,179020,120
44212,72062,40
44221,193722,81
44229,181376,138
44288,193637,65
44461,195137,48
44472,170703,15
44619,78127,115
44698,196764,97
44973,198411,93
45556,67778,92
45689,203103,165
45910,204539,8
45936,867225,89
46544,8198,42
46723,209460,109
46859,59777,4
46911,210746,39
47199,212722,121
47362,214148,30
47370,214287,3
48488,213709,1
48620,221373,0
48719,221873,61
49048,35935,19
50174,229740,134
50447,9744,90
50541,232066,21
50726,221843,3
51485,236655,175
51533,161581,2
51572,237329,227
51778,172137,22
52123,240834,27
52294,241678,88
52757,244497,27
53016,246260,42
53137,240360,1
53212,194739,196
53359,121809,4
53469,204539,33
53470,204539,6
53477,204539,13
53630,250209,37
53899,27104,90
53926,252323,13
54158,10889,192
54453,255583,10
54486,255748,135
54508,210746,60
54544,256161,64
54626,190409,45
54846,258054,20
54860,258164,112
55320,261202,59
55467,260709,121
55505,262095,47
55565,247432,37
55587,131716,10
55668,88209,94
55737,263414,62
55857,264100,11
55888,264411,1
55959,168525,41
56027,265284,18
56467,267593,55
56475,262143,9
56523,76055,12
56859,256161,126
56894,270364,4
57161,271975,123
57166,272006,8
57297,199392,143
57317,272784,95
57468,239208,122
57618,274557,45
57706,275199,3
57754,275578,69
57874,276291,106
57901,276207,7
58059,277379,274
58101,277595,144
58257,278545,9
58294,278807,12
58467,279797,6
58471,279829,0
58728,281336,1
58729,281343,22
59014,282927,30
59121,204539,1
59127,283395,111
59818,287773,29
60037,288905,7
60056,240834,46
60076,289188,29
60084,289271,26
60164,289653,40
60538,285597,120
60589,292132,53
60611,292204,168
60666,256161,110
60680,292630,51
60864,293911,11
60948,126607,77
61167,295760,21
61214,296119,7
61224,291112,28
61470,297666,3
61492,297769,114
61747,299370,50
61832,299748,30
62095,281764,158
62264,302936,17
62366,303562,9
62427,303882,38
62430,197755,38
62452,303939,108
62461,303939,76
62468,304081,29
62680,305314,60
62787,303939,125
62808,306150,33
62873,306456,76
62891,306545,137
62903,306605,39
62925,306739,100
63003,307241,41
63264,292132,1
63320,303939,126
63360,307962,249
63373,309329,10
63546,308652,36
63573,310458,9
63588,295128,0
63610,310670,11
63640,128447,1
63657,170510,184
63693,306545,116
63719,311286,31
63891,196764,10
64000,312722,5
64107,313317,187
64277,311286,14
64283,314115,5
64334,314377,103
64361,314562,51
64365,314582,133
64376,196764,44
64504,315286,8
64551,315396,108
64672,316013,0
64837,46978,134
64842,316989,44
64860,317041,10
64898,317041,20
64984,317687,44
64990,317684,12
65018,317795,4
65019,317809,60
65131,318398,13
65255,318998,19
65268,319092,48
65556,320422,0
65562,320450,1
65615,320761,25
65660,320538,67
65813,321756,11
65834,321934,11
65933,295469,17
65974,322716,12
66008,322884,17
66219,206769,48
66222,206769,30
66251,324460,13
66275,314941,33
66340,324859,241
66451,325389,6
66718,136227,104
66741,327673,91
66974,329436,16
67052,329892,28
67130,330488,136
67145,330660,31
67208,331195,280
67215,331224,17
67272,331589,71
67299,330347,40
67397,332189,61
67791,334949,147
67890,196764,5
68099,323517,82
68403,240427,75
68735,342054,25
68900,343250,5
68914,343302,24
68974,281229,124
69426,314506,194
69755,26210,92
69894,352168,26
69921,155689,35
70095,353965,63
70128,354330,29
70216,354965,14
70595,358568,29
70609,72062,26
71010,361855,9
71248,363834,28
71384,365153,49
71507,366380,7
71534,366492,113
71798,368932,11
71960,370194,10
71970,272651,17
72190,373085,32
72965,33405,29
73586,384654,48
74240,389924,53
74478,244444,15
74680,265109,80
74821,394640,41
74860,394752,1
75164,397983,52
75167,1420434,30
75635,401696,170
75727,402491,15
75770,205988,35
76221,394633,9
76761,118971,233
76963,411489,71
77765,417504,24
77799,417741,1
78331,420682,138
78919,422561,6
79067,425506,5
79635,429216,80
79749,429873,6
79782,430188,29
80074,432303,77
80493,434987,109
80684,417504,8
80700,417504,6
80924,438133,11
81739,417504,2
82132,446599,76
82459,160746,71
82525,449168,118
82549,448312,65
82550,448312,42
82638,449787,167
82928,451545,24
83243,453519,147
83378,454393,47
83445,454731,15
83544,455446,10
83656,455712,12
83760,456875,77
83811,457253,115
83847,410094,28
84010,417504,3
84417,103729,70
84480,313038,0
84659,462776,207
84905,464506,131
85252,287897,70
86215,327900,84
87279,478136,84
87853,480943,163
87987,277125,30
88329,482998,54
89621,209460,110
92242,496426,55
92894,82930,214
93313,25183,30
93540,501527,6
94005,195137,22
94035,35375,1
94477,478395,162
94783,473113,63
95747,509341,13
95883,509918,2
96471,116599,8
96804,277595,76
97587,283395,36
98076,517966,2
98259,180301,28
98663,520279,18
98724,519554,107
99070,522065,106
99913,506419,9
100002,523218,80
100023,526172,32
100186,526805,61
101633,532039,59
102452,535621,195
103161,465278,76
103311,417504,8
105416,540526,22
105510,322716,11
105790,548817,78
106363,551055,242
106457,5926,42
106647,552679,59
107143,554874,51
107415,556514,30
107630,306739,166
107690,196764,28
107895,3088389,47
109891,566105,43
110520,258867,2
110739,568568,44
110921,456875,31
112304,573316,1
112359,571952,54
112435,181376,112
113092,575906,0
113265,314582,163
113945,275582,76
114123,579495,26
114229,314941,27
114969,582598,31
115535,567187,20
115678,127772,185
115748,585166,24
115959,586098,29
116551,497672,122
116940,209460,143
118061,2248897,30
118541,598591,3
118680,599354,0
119008,312405,42
121473,599002,46
121576,610769,84
121861,611716,23
123784,617990,54
125053,622460,32
125163,622855,19
125594,308652,69
126067,62812,8
126443,627217,217
126816,620288,3
126982,629050,160
127387,23276,3
128975,256161,74
129088,425157,222
131699,597085,186
131747,647988,57
131757,648017,183
132570,651390,18
132661,651818,33
132695,507186,15
133025,653405,47
133209,654304,82
134224,186549,8
134545,141272,24
134671,660764,8
135320,663430,23
135393,663764,132
135465,663879,44
136493,663384,14
136528,655521,7
136923,669913,33
137121,669695,99
137303,671423,8
137558,235719,11
137635,672898,33
137671,673090,17
138216,674970,3
138968,650107,12
139207,679037,6
139624,680818,58
140133,622866,77
140195,683027,81
140223,322716,14
140237,668326,46
140425,683975,94
140660,684966,76
140973,686147,50
141154,686768,128
141177,686813,11
141335,687361,29
141534,682418,70
141890,689661,18
141984,630453,46
144087,616825,8
144148,299755,34
144428,700008,54
144855,701571,38
145777,705526,3
145801,498734,19
146726,709334,17
146754,709434,39
146808,709687,3
147004,710669,3
147006,710669,7
147057,710669,5
147586,709334,41
148181,715763,0
148187,715763,0
148201,715807,18
148259,716064,24
148568,717220,9
148825,718349,87
149287,720320,0
149777,716306,51
150283,724146,4
150804,726333,5
150989,727084,16
151199,722320,236
151478,216191,7
152071,731855,0
152078,731904,10
152259,256161,81
152263,732535,103
152520,733894,42
152783,733627,32
152819,132701,69
152830,735084,37
152883,735314,173
153405,737585,70
153780,739499,121
153877,739976,106
154490,743129,2
154934,745069,32
155158,671139,96
157431,756173,35
157442,131005,18
158061,758441,24
158176,573065,49
158955,465589,226
159019,763021,44
159380,764836,35
159749,54275,33
159815,54275,9
160994,770831,73
161366,733894,30
161394,772300,3
161996,1856604,123
162429,753766,9
162493,776490,17
162501,776519,9
162508,776645,13
163627,242506,153
163809,781647,12
163814,627217,169
163836,32169,60
165037,580566,4
165254,18374,151
165461,867225,46
165824,733894,26
165919,790972,39
166006,791287,135
166172,792159,43
166809,754205,52
166983,795640,6
168042,800764,1
168084,800982,32
168123,720558,69
168546,803086,11
168775,804478,13
169002,805344,19
169063,498638,21
169152,806112,78
169306,806214,55
169480,608699,162
169532,807947,24
169995,322716,3
170420,812814,15
170441,812807,9
170847,814964,33
171256,817033,21
171776,803086,17
172445,602224,50
172499,823006,14
172675,58702,148
172700,302772,3
172870,781647,40
173072,826192,10
173151,826459,171
173733,737845,137
173742,829652,77
174563,834053,3
174803,159703,79
174966,836168,26
175069,667770,173
176129,842082,72
176135,842125,23
176962,846309,15
177540,792601,19
177606,849492,47
179214,857977,26
179385,858941,45
179428,859218,41
179670,21475,66
179925,861848,3
180053,862402,16
180507,864735,18
180653,865451,46
180792,864735,20
180822,257885,113
181522,870122,7
181908,871727,38
181972,872121,47
182062,872612,10
182069,39260,37
182177,873273,182
182225,873491,0
182649,876054,136
182721,739073,22
182727,750992,20
183609,690190,24
183818,881986,84
184182,883560,20
184554,877452,20
184638,385970,11
185266,889106,5
185406,889833,2
185478,889963,39
185698,891625,189
186178,62165,1
186305,895095,31
186730,897584,19
186871,367494,10
187566,279078,98
187611,818487,1
187671,903140,5
187979,160101,74
187986,904833,2
188087,905708,59
188146,906200,1
188661,909146,47
188674,909234,60
188803,67778,1
189135,179020,65
189181,912541,1
189732,489400,103
189787,915640,57
190105,915487,38
190161,916998,19
190735,921500,46
190968,922922,12
190974,874471,107
191075,923915,42
191597,436642,19
191610,927028,57
191852,156450,183
193105,936114,33
193333,302936,47
193393,938056,48
193853,48599,18
194154,936830,31
194236,918508,20
194797,946182,0
195027,947654,9
195089,948075,99
195123,940724,164
195233,949221,7
195240,949221,17
195578,304493,12
195971,953279,47
195989,611716,123
196010,953565,15
196100,954367,43
197139,237031,8
197155,960836,78
197753,964482,179
197903,859218,51
197931,965453,89
197942,289135,138
197948,965458,118
198478,968805,14
198629,969709,1
198786,970385,188
199137,972598,32
199195,971075,35
199312,973438,152
199492,948338,12
199693,194917,28
199733,241559,123
199963,977221,6
200645,933378,0
201992,988350,57
202273,918087,63
202716,975030,82
203901,1000477,8
203907,66087,12
203979,1000639,77
204065,51038,40
204598,1004823,111
204833,903686,8
204894,1006615,5
204959,464506,92
205043,1007558,83
205485,1010242,81
205735,1011426,29
205867,1012691,49
205968,1013131,76
206071,12221,143
206316,1014639,0
206772,1017473,11
206957,1018472,122
207049,686813,46
207249,975030,20
208095,1024158,34
208148,1024355,14
208191,737585,79
209310,1031148,137
211078,306739,178
211152,405467,14
211974,272730,25
212178,1094178,120
212199,1094311,37
212544,1096084,9
212848,1097545,164
213330,800223,16
213714,527802,158
213841,1039149,58
214227,1105513,87
214325,783956,99
214474,1098087,15
214917,1109658,1
215172,5926,45
215560,1112560,110
215746,1113737,12
215784,864735,18
216015,1115218,169
216080,17571,43
216563,1117798,1
217660,1124428,24
218224,1120280,9
218383,1124447,89
218793,1125481,9
219066,447754,16
219922,1139574,22
220351,921500,83
220413,1142444,70
220563,918087,55
220739,1144721,42
220946,1144415,75
221043,846050,0
221618,4887492,74
221823,726197,109
222054,22486,13
222304,1153993,18
222340,1105513,107
222913,1157620,137
223597,22486,5
223926,1161201,125
224510,991380,15
224699,1169698,13
225306,1112560,72
225354,1158300,8
225887,663879,98
225926,1177497,85
225976,1177947,49
226021,815977,16
226584,1117798,5
226700,562166,8
227495,959931,97
227715,209460,117
228277,1190906,26
228317,1191142,48
228458,290247,56
228496,1192424,6
228517,1192610,36
228888,1194620,155
228925,1194377,0
229039,218951,1
229212,1196848,90
229367,1097545,165
229874,507304,1
229965,709334,38
230194,1202751,143
230321,1203500,20
230449,1011579,5
230854,12221,131
230877,292204,97
230956,1207399,109
231145,1208630,62
231164,1208731,78
231194,1204785,186
231414,1184442,1
232331,764836,26
232509,1216362,16
232612,1217241,180
232618,763420,41
232894,1216362,10
233189,1220414,68
233484,1153558,0
233638,1012895,12
233963,1143899,100
234034,16179,22
234184,902054,43
234730,1217923,1
234814,1229653,35
234870,1229984,39
234990,1230560,246
235281,1232627,11
235515,1234135,36
235552,1234405,29
235629,1203396,0
235651,83257,51
235666,1105513,19
235876,299868,98
235951,1236070,72
235960,1236817,96
236671,1240820,61
236788,4166168,33
236806,1151987,0
236811,1241595,50
237127,1146958,65
237162,1234135,37
237734,1246286,52
238119,55469,3
238208,1249144,38
238746,353227,7
238814,1251879,37
239410,25781,9
239733,1256874,32
239740,255748,56
239766,1257309,5
239883,136962,82
239899,1258363,1
240329,1115321,99
240542,1124447,39
240709,136962,8
240800,1263176,63
240918,1115321,94
241021,1264543,5
241079,558568,17
241140,1177497,31
241538,1267021,16
241588,1267556,4
242421,909877,25
242479,1272625,31
242532,1177497,58
242585,974472,12
242643,1273825,12
242768,1230560,231
242789,1148395,247
243229,1276497,3
243285,1783,9
243352,1277176,107
243708,288711,130
243714,614507,47
244235,1281255,30
244547,637451,92
244645,1283582,15
245504,714200,150
245544,1260921,28
245574,1288460,121
245607,825022,16
246030,637451,71
246134,283604,4
246351,1292250,5
246896,1217923,6
246916,3647,25
246938,936630,127
246952,1217923,0
247000,1217923,2
247562,1234135,16
247870,1299166,3
247890,220427,18
248029,1300049,16
248100,1300381,184
248713,1303029,15
248865,417504,16
248871,605463,74
248997,1304519,59
249414,1306587,1
249704,966806,14
249804,1309145,33
249867,758441,6
250259,1311398,5
250323,1311870,49
250531,1313417,8
250536,1313306,9
250619,116382,200
250801,1314834,77
251262,1278802,117
251277,1317343,70
251882,1321402,14
252076,297769,104
252200,1294674,12
252607,1325961,43
253332,552343,8
253466,417504,13
253471,417504,10
253475,417504,24
253537,60885,60
253590,1331850,5
253623,1332108,61
253800,417504,12
253803,417504,12
253806,417504,16
253811,417504,7
253815,417504,9
253828,417504,6
253839,417504,3
253842,417504,4
253846,417504,4
253956,1333852,49
253979,1333973,0
254131,1267021,51
254168,417504,6
254790,302936,30
255024,1340007,78
255346,454593,14
255476,1302029,8
255487,1342645,11
255601,1343630,111
255650,1343863,16
255661,1319219,0
255672,146167,34
255957,506779,15
255996,1345745,5
256049,1177497,8
256153,1347037,47
256369,1348494,141
257568,1123923,41
257787,1356046,162
257802,1356706,0
258284,1358312,130
258397,1354758,56
258412,1358840,80
258686,1233267,20
258688,436599,34
258740,1360043,64
258774,1359970,47
258838,1360198,7
258865,608908,26
259438,1349430,83
259443,138069,70
259887,275582,9
259946,1360198,2
260004,1199466,39
260407,1365997,37
260566,1367090,20
260588,1319219,8
260618,1367316,38
260672,1360296,33
260765,480943,159
260980,290157,52
261194,696482,4
261259,1370358,11
261366,1370474,7
261674,1372786,16
261869,664859,71
262017,1334621,83
262343,1376385,45
262405,1376778,21
262583,605463,85
263005,1380060,79
263190,1020539,57
263251,1381258,4
263360,1381998,50
263502,1382749,24
263776,1384111,41
263888,1384559,85
264083,1230560,211
264323,305972,129
265036,21188,1
265064,1123923,16
265115,1317446,8
265145,1390947,8
