listing_id,host_id,number_of_reviews
105,500,39
2515,2758,121
2539,2787,0
2595,2845,18
3330,4177,17
3831,4869,18
4573,5871,5
4611,5926,69
4989,7118,15
5099,7322,49
5121,7356,42
5172,7386,42
5178,8967,247
5216,7510,29
5222,7516,93
5238,7549,114
5258,7611,51
5270,7626,159
5435,7987,24
5441,7989,78
5489,8178,223
5552,8380,58
5586,8526,34
5803,9744,120
5857,10176,63
5945,4267,63
6011,11481,121
6103,5871,13
6111,12169,91
6171,12712,149
6365,13654,11
6671,15167,13
6990,16800,153
7036,53179,4
7064,17297,9
7097,17571,83
7131,17985,38
7258,18729,10
7503,19852,8
7540,19969,53
7573,20149,46
7816,21286,9
8024,22486,77
8025,22486,17
8110,22486,40
8225,2758,83
8270,23843,15
8343,24222,9
8490,25183,37
9073,28738,0
9123,29096,170
9357,30193,41
9529,30990,110
9657,21904,9
9668,32294,181
9680,32330,76
9704,32045,12
9782,32169,129
9783,32294,189
9896,33279,31
9985,32330,84
10207,35017,21
10423,36017,83
10452,35935,49
10767,38649,126
10950,39636,38
10962,9744,99
10994,33279,36
11705,44136,7
11708,44145,86
11777,32330,65
11793,32105,7
11900,45016,103
11929,45324,1
11930,45324,2
11931,45324,7
11943,45445,0
12048,7549,133
12192,46978,162
12303,47618,21
12370,48143,9
12382,48247,127
12579,49366,13
12596,62745,71
12622,49623,28
12639,48143,2
12937,50124,101
12940,50148,30
13002,22486,6
13076,50912,7
13121,27848,58
13362,52043,55
13380,52233,4
13394,52335,86
13414,52451,35
13488,52751,61
13495,52788,19
13552,7612,30
13808,54275,56
13910,45324,7
14074,55298,91
14287,56094,20
14290,56104,33
14314,56246,53
14322,56284,4
14374,2339,100
14377,56512,58
14415,56663,6
14434,7356,54
14478,56944,13
14580,56944,66
14694,55469,5
14699,55469,1
14708,55469,6
14779,50148,50
14940,56663,25
14983,58979,29
14991,59023,14
15049,59254,52
15110,3647,4
15220,59734,119
15230,59777,8
15338,32169,90
15341,60049,8
15345,60089,86
15352,60185,2
15385,60252,16
15441,60584,4
15491,59777,4
15493,59777,22
15509,59777,13
15517,60810,43
15688,61414,64
15700,61446,63
15712,61494,26
15729,61531,20
15796,61414,47
15875,61862,53
15940,62330,54
15944,62352,32
15962,62407,56
16008,62132,28
16089,656594,106
16326,63588,77
16421,63924,147
16422,63945,28
16425,63955,4
16486,64164,68
16550,64334,4
16580,64442,82
16595,64522,71
16701,64894,68
16737,65059,191
16794,65197,15
16821,4396,24
16928,65676,34
16974,65837,94
16990,59777,5
17052,66087,49
17092,66243,7
17122,66346,100
17135,66397,27
17226,4267,29
17240,59777,21
17296,67105,22
17297,67105,26
17298,67105,21
17299,67105,27
17453,67744,0
17454,7230,7
17535,55021,45
18127,69829,15
18152,69942,91
18198,70091,22
18590,71512,75
18728,71876,95
18764,72014,47
19059,72808,87
19169,73128,43
19319,44263,68
19420,71776,33
19601,74303,19
19743,74686,20
20299,62407,107
20611,72014,93
20661,78145,43
20717,78353,4
20724,961342,9
20734,78460,10
20755,51038,8
20793,42756,223
20853,79070,2
20913,79402,125
21218,42756,265
21220,42756,199
21530,82260,83
21677,82796,50
21794,83257,4
22562,86790,64
22911,87773,117
23135,11481,108
23265,49236,115
23269,49236,24
23481,91960,50
23501,63318,68
23529,92311,95
23545,92411,130
23586,92821,50
23628,93246,3
23686,93790,12
23844,94966,60
23942,95605,89
24143,97219,183
24187,97476,5
24261,97797,19
24266,97797,31
24269,97797,33
24281,97797,44
24285,97797,42
25148,103729,47
25192,104001,0
25235,87773,76
25406,105538,17
25529,106551,48
25696,107628,60
25805,61414,49
25933,109048,85
25988,109451,4
25990,109457,8
26238,110930,93
26362,59734,171
26520,51038,8
26590,112983,10
26785,42273,254
26864,114590,5
26954,115157,37
26969,115307,177
27006,115560,10
27024,3227,173
27159,116382,193
27276,117028,67
27403,117958,6
27531,118971,192
27644,119510,77
27659,119588,5
27759,119900,7
27883,120223,25
28083,120952,30
28213,60584,12
28224,121427,57
28327,121436,39
28342,121809,11
28907,124352,10
29013,35935,40
29191,72808,113
29268,111203,6
29414,125857,62
29455,126607,76
29594,127428,16
29628,127608,140
29683,125857,24
30031,129352,82
30168,130023,48
30222,130293,102
30227,130351,48
30589,131716,77
30970,132918,105
31555,135619,12
31902,137292,1
31994,137814,246
31998,137846,52
32023,137974,107
32037,116599,32
32100,138579,2
32289,139612,8
32329,139853,2
32965,137974,45
33009,143027,139
33071,143388,49
33156,128669,15
33223,72014,87
33263,61414,52
33998,130313,19
34225,94735,6
34477,148874,2
35526,120291,37
35548,152918,30
35555,128931,2
35945,153441,72
35950,154332,16
35963,154377,11
36069,154787,4
36133,142684,95
36442,137432,2
36647,157798,16
36703,158284,124
36796,158734,23
36934,159370,13
37014,159746,223
37197,160605,27
37214,160671,10
37689,162229,19
38638,92788,86
38663,165789,13
38667,78127,53
38707,11481,81
38771,8178,194
38780,134505,27
38833,166532,100
39267,168417,102
39282,168525,126
39344,168806,1
39494,169471,33
39545,169683,156
39567,169899,95
39582,12220,75
39586,12220,142
39704,170510,193
39755,170813,9
40012,171735,14
40039,171851,14
40090,170707,97
40341,173218,38
40453,174025,2
40884,16800,41
40989,177655,11
41348,180083,23
41513,181167,1
41679,182119,120
41721,182354,24
41872,182987,25
41944,183352,31
41959,140272,126
41960,118793,17
42012,183665,27
42300,184755,43
42308,35935,52
42530,185745,12
42580,137814,112
42650,177980,0
42729,11481,70
42882,185978,108
43524,190171,6
43533,190143,3
43860,524333,61
43927,192154,28
43999,192533,9
44096,190409,57
44145,179020,114
44161,193360,174
44221,193722,54
44229,181376,116
44288,193637,58
44372,194685,4
44461,195137,48
44472,170703,13
44569,32330,84
44619,78127,86
44698,196764,82
44714,46978,47
45282,200454,21
45393,201297,34
45509,131914,113
45556,67778,51
45558,192154,43
45599,202616,55
45671,202977,1
45689,203103,125
45703,61414,43
45910,204539,7
45936,867225,80
45941,203595,27
45943,204734,206
46544,8198,39
46723,209460,100
46847,182226,16
46859,59777,2
46911,210746,33
47199,212722,88
47362,214148,30
